id,direction_id,ligne_id,calendrier_id,macro_direction
3842,24,43,2,0
3012,36,43,3,1
3002,36,43,2,1
3961,36,43,2,1
3992,36,43,2,1
3122,36,43,2,1
3181,24,43,2,0
2958,24,43,3,0
529,36,43,2,1
2902,24,43,2,0
1890,24,43,2,0
4615,36,43,2,1
4653,36,43,2,1
4644,36,43,3,1
1698,24,43,2,0
4584,24,43,3,0
1595,24,43,2,0
387,24,43,2,0
1523,24,43,2,0
1524,24,43,3,0
1465,24,43,2,0
985,24,43,2,0
2507,24,43,2,0
4239,24,43,2,0
5727,24,43,3,0
833,24,43,2,0
5615,24,43,2,0
728,36,43,2,1
2755,36,43,7,1
2683,36,43,7,1
4459,36,43,2,1
4431,36,43,2,1
5586,24,43,2,0
1143,24,43,2,0
2605,36,43,2,1
5401,36,43,2,1
4327,36,43,2,1
4319,36,43,3,1
1051,24,43,2,0
5365,24,43,2,0
5386,36,43,2,1
5262,24,43,3,0
5124,36,43,2,1
5111,36,43,3,1
5140,24,43,2,0
5021,36,43,3,1
77,28,41,3,0
51,35,41,2,1
3281,35,41,3,1
3276,35,41,1,1
3222,28,41,2,0
2213,35,41,1,1
3385,28,41,2,0
3381,35,41,1,1
3426,35,41,2,1
2018,35,41,1,1
2082,28,41,2,0
2059,28,41,2,0
3561,28,41,1,0
3566,28,41,1,0
3830,35,41,1,1
3027,28,41,2,0
3044,28,41,1,0
3952,35,41,2,1
1819,28,41,1,0
4618,35,41,2,1
4605,35,41,3,1
1750,35,41,2,1
4555,35,41,1,1
1696,35,41,3,1
1601,28,41,2,0
4920,35,41,1,1
1675,35,41,2,1
4848,35,41,2,1
224,28,41,2,0
1504,28,41,2,0
4736,35,41,1,1
4723,28,41,1,0
292,28,41,3,0
943,35,41,2,1
1448,28,41,2,0
5732,28,41,1,0
5756,35,41,3,1
4287,28,41,1,0
1333,28,41,1,0
878,35,41,3,1
2307,35,41,3,1
2306,28,41,2,0
1292,28,41,1,0
727,28,41,2,0
2779,35,41,2,1
2718,35,41,1,1
2730,35,41,3,1
5507,28,41,1,0
5508,35,41,1,1
5515,28,41,2,0
2687,35,41,2,1
1109,35,41,2,1
5570,28,41,1,0
5585,28,41,3,0
677,35,41,1,1
2594,28,41,2,0
1057,35,41,1,1
2566,35,41,14,1
5407,28,41,1,0
1008,35,41,2,1
5415,35,41,1,1
1045,28,41,3,0
1039,35,41,2,1
1030,35,41,2,1
1016,28,41,3,0
5316,28,41,2,0
4034,28,41,1,0
4020,28,41,3,0
5029,35,41,1,1
5097,35,41,2,1
1905,28,41,2,0
1956,28,41,3,0
3294,38,40,3,1
2103,38,40,3,1
2120,38,40,2,1
3200,28,40,2,0
2221,28,40,2,0
2212,38,40,2,1
3450,28,40,2,0
2023,28,40,2,0
3677,38,40,1,1
3750,28,40,1,0
3701,28,40,1,0
144,38,40,1,1
3848,28,40,2,0
3818,28,40,2,0
3929,28,40,2,0
3118,28,40,2,0
3189,38,40,2,1
1830,38,40,3,1
582,28,40,1,0
4685,38,40,1,1
4672,28,40,1,0
2855,38,40,2,1
408,38,40,1,1
427,38,40,2,1
2897,38,40,1,1
1754,28,40,3,0
488,28,40,2,0
483,38,40,2,1
310,28,40,3,0
1651,28,40,3,0
4852,28,40,1,0
4825,28,40,2,0
1545,38,40,2,1
1538,38,40,3,1
1493,28,40,1,0
4738,38,40,1,1
5812,28,40,1,0
926,28,40,2,0
4293,38,40,2,1
2526,38,40,7,1
4246,38,40,1,1
2466,28,40,3,0
5796,38,40,1,1
1334,38,40,2,1
808,28,40,1,0
848,38,40,2,1
4170,38,40,1,1
5611,38,40,2,1
2320,38,40,2,1
2387,38,40,1,1
5654,38,40,1,1
1218,28,40,2,0
721,28,40,2,0
704,38,40,1,1
2747,28,40,1,0
784,28,40,1,0
763,28,40,1,0
4489,28,40,3,0
1127,38,40,2,1
5568,38,40,1,1
2648,28,40,2,0
4382,28,40,14,0
2567,38,40,1,1
5498,38,40,3,1
5375,38,40,3,1
5263,28,40,3,0
4021,38,40,2,1
4007,28,40,1,0
4050,28,40,2,0
1959,38,40,1,1
8,9,65,3,1
3255,24,65,2,0
3386,9,65,2,1
3468,24,65,3,0
3510,9,65,2,1
2081,24,65,2,0
3831,9,65,2,1
1886,24,65,2,0
4617,9,65,3,1
4640,9,65,7,1
4628,9,65,2,1
4671,24,65,2,0
416,24,65,7,0
2863,24,65,2,0
1779,9,65,3,1
1755,9,65,2,1
332,24,65,7,0
1647,24,65,2,0
243,24,65,2,0
264,9,65,2,1
831,9,65,3,1
5643,24,65,2,0
5662,24,65,7,0
717,24,65,2,0
2741,9,65,2,1
2771,9,65,2,1
777,9,65,2,1
2690,24,65,3,0
4423,24,65,2,0
4435,24,65,3,0
4440,24,65,2,0
2624,9,65,7,1
657,24,65,3,0
1082,9,65,2,1
4368,9,65,2,1
5406,24,65,7,0
4018,9,65,7,1
4016,9,65,2,1
4058,9,65,3,1
5012,24,65,2,0
3295,5,83,1,1
3271,12,83,1,0
2207,12,83,2,0
3336,5,83,1,1
2281,5,83,2,1
3811,12,83,1,0
3043,12,83,1,0
3089,5,83,1,1
3095,12,83,1,0
1809,5,83,1,1
4706,12,83,2,0
4616,12,83,1,0
1624,12,83,1,0
1613,5,83,1,1
1683,5,83,2,1
1678,5,83,2,1
389,5,83,1,1
919,12,83,2,0
5703,12,83,1,0
807,12,83,2,0
1306,12,83,2,0
796,12,83,2,0
5516,5,83,2,1
1123,5,83,2,1
5583,12,83,2,0
2597,12,83,1,0
2552,5,83,2,1
3313,24,80,2,0
2267,52,80,2,1
3560,24,80,2,0
3859,52,80,2,1
3056,52,80,2,1
503,52,80,3,1
4707,24,80,3,0
2845,24,80,2,0
4509,52,80,2,1
4521,24,80,3,0
2787,24,80,3,0
1600,52,80,2,1
4924,24,80,2,0
1589,24,80,2,0
4740,52,80,3,1
1441,24,80,3,0
2505,24,80,2,0
2539,52,80,2,1
2448,52,80,3,1
4259,24,80,2,0
4282,52,80,7,1
5532,52,80,3,1
5527,52,80,2,1
1138,52,80,2,1
4333,52,80,2,1
5285,24,80,7,0
5143,24,80,2,0
99,24,62,2,0
3397,48,62,7,1
2288,48,62,3,1
2291,48,62,2,1
3315,24,62,2,0
3795,24,62,2,0
3752,48,62,7,1
3800,48,62,2,1
103,48,62,2,1
571,24,62,2,0
566,48,62,2,1
450,24,62,2,0
1797,24,62,2,0
498,48,62,2,1
492,24,62,3,0
4959,48,62,2,1
1652,24,62,3,0
4912,24,62,2,0
4829,24,62,7,0
5816,48,62,2,1
248,24,62,2,0
238,48,62,3,1
1402,24,62,7,0
806,48,62,3,1
1322,48,62,2,1
4196,24,62,2,0
4183,24,62,2,0
5630,24,62,2,0
2358,24,62,7,0
4491,24,62,3,0
4453,48,62,7,1
4483,48,62,2,1
1119,48,62,7,1
1115,24,62,2,0
686,24,62,7,0
681,48,62,2,1
1094,24,62,2,0
4362,24,62,3,0
5465,48,62,2,1
1958,48,62,3,1
1966,48,62,2,1
175,12,63,7,1
3869,65,63,7,0
3131,70,63,7,1
1703,12,63,7,1
4958,70,63,7,1
1503,65,63,7,0
4785,12,63,7,0
2374,12,63,7,1
5561,12,63,7,0
628,12,63,7,1
1063,17,63,7,0
2569,70,63,7,1
5318,65,63,7,0
5157,12,63,7,0
3216,24,81,2,0
2225,50,81,2,1
3693,24,81,3,0
3631,24,81,3,0
3884,50,81,2,1
3148,50,81,7,1
1884,50,81,2,1
4651,24,81,3,0
415,50,81,3,1
1767,50,81,2,1
4791,50,81,2,1
4764,50,81,3,1
5840,24,81,3,0
4233,24,81,2,0
1332,24,81,3,0
2778,24,81,2,0
780,50,81,3,1
2725,50,81,3,1
4400,50,81,3,1
5595,50,81,3,1
699,50,81,2,1
4372,24,81,3,0
5259,24,81,3,0
5260,24,81,3,0
1973,50,81,3,1
29,19,60,2,1
78,27,60,2,0
65,27,60,2,0
98,19,60,2,1
96,19,60,2,1
90,27,60,2,0
3285,19,60,2,1
3299,19,60,2,1
2110,19,60,2,1
3243,27,60,2,0
3266,27,60,2,0
2161,27,60,2,0
2162,27,60,2,0
3215,27,60,2,0
2169,27,60,2,0
3229,27,60,2,0
3232,27,60,2,0
2194,19,60,2,1
2197,27,60,2,0
2203,27,60,2,0
2215,19,60,2,1
3378,27,60,2,0
3395,27,60,2,0
2223,27,60,2,0
2229,19,60,2,1
3373,27,60,2,0
3368,27,60,2,0
3337,19,60,2,1
3338,27,60,2,0
3345,19,60,2,1
3351,19,60,2,1
3317,19,60,2,1
3320,19,60,2,1
3325,27,60,2,0
3477,27,60,2,0
3486,27,60,2,0
3492,27,60,2,0
3409,27,60,2,0
3507,19,60,2,1
2006,19,60,2,1
2004,19,60,2,1
2095,27,60,2,0
3532,19,60,2,1
3577,27,60,2,0
2062,27,60,2,0
2057,27,60,2,0
3614,19,60,2,1
3632,19,60,2,1
3659,27,60,2,0
3671,27,60,2,0
3749,27,60,2,0
3748,27,60,2,0
3707,27,60,2,0
185,27,60,2,0
3758,27,60,2,0
3865,27,60,2,0
4982,27,60,2,0
4975,19,60,2,1
3006,27,60,2,0
3007,27,60,2,0
3000,19,60,2,1
3894,27,60,2,0
3021,19,60,2,1
3064,27,60,2,0
3085,27,60,2,0
3928,27,60,2,0
3927,19,60,2,1
3918,27,60,2,0
3935,19,60,2,1
3930,19,60,2,1
3933,27,60,2,0
3970,27,60,2,0
3951,27,60,2,0
3988,19,60,2,1
3974,27,60,2,0
3995,19,60,2,1
3134,27,60,2,0
3113,19,60,2,1
3192,27,60,2,0
3187,19,60,2,1
3188,27,60,2,0
3184,27,60,2,0
3175,19,60,2,1
533,27,60,2,0
2940,27,60,2,0
2949,27,60,2,0
2989,19,60,2,1
1895,27,60,2,0
1868,27,60,2,0
2912,27,60,2,0
1853,27,60,2,0
4703,27,60,2,0
4623,27,60,2,0
4625,19,60,2,1
4660,27,60,2,0
4652,19,60,2,1
4670,27,60,2,0
592,27,60,2,0
1718,19,60,2,1
1715,27,60,2,0
406,27,60,2,0
1709,19,60,2,1
428,27,60,2,0
2828,27,60,2,0
2898,27,60,2,0
2899,27,60,2,0
454,27,60,2,0
2874,19,60,2,1
2877,19,60,2,1
2867,27,60,2,0
1798,27,60,2,0
1795,27,60,2,0
1778,27,60,2,0
1737,19,60,2,1
4517,27,60,2,0
4552,19,60,2,1
4542,27,60,2,0
4541,19,60,2,1
4585,27,60,2,0
494,19,60,2,1
1609,19,60,2,1
4960,19,60,2,1
1637,27,60,2,0
4955,19,60,2,1
1634,19,60,2,1
4908,27,60,2,0
4911,27,60,2,0
1574,27,60,2,0
1580,27,60,2,0
1598,27,60,2,0
393,27,60,2,0
382,19,60,2,1
369,19,60,2,1
215,19,60,2,1
1520,27,60,2,0
1512,27,60,2,0
4812,27,60,2,0
1548,27,60,2,0
1544,27,60,2,0
4787,27,60,2,0
1486,27,60,2,0
1456,19,60,2,1
4782,27,60,2,0
4780,19,60,2,1
4749,27,60,2,0
5844,27,60,2,0
5828,19,60,2,1
5810,19,60,2,1
5818,27,60,2,0
234,19,60,2,1
263,27,60,2,0
255,27,60,2,0
940,19,60,2,1
945,27,60,2,0
1422,27,60,2,0
929,27,60,2,0
1437,27,60,2,0
956,19,60,2,1
953,27,60,2,0
2504,27,60,2,0
2538,19,60,2,1
2533,27,60,2,0
4209,27,60,2,0
2431,27,60,2,0
5747,27,60,2,0
4223,19,60,2,1
2430,27,60,2,0
2454,19,60,2,1
5763,19,60,2,1
5770,27,60,2,0
4247,27,60,2,0
4273,27,60,2,0
5721,27,60,2,0
1389,27,60,2,0
1379,27,60,2,0
1397,27,60,2,0
1399,27,60,2,0
1351,27,60,2,0
1338,19,60,2,1
1315,27,60,2,0
817,19,60,2,1
844,27,60,2,0
839,19,60,2,1
4189,27,60,2,0
2419,27,60,2,0
2333,27,60,2,0
5650,27,60,2,0
2315,19,60,2,1
4100,27,60,2,0
4102,19,60,2,1
2385,27,60,2,0
5603,27,60,2,0
4126,27,60,2,0
1280,27,60,2,0
1264,19,60,2,1
1259,19,60,2,1
1220,27,60,2,0
748,27,60,2,0
1202,27,60,2,0
2750,27,60,2,0
2753,27,60,2,0
795,19,60,2,1
783,27,60,2,0
2706,27,60,2,0
2715,27,60,2,0
752,19,60,2,1
2737,27,60,2,0
2738,27,60,2,0
4460,19,60,2,1
2668,19,60,2,1
5521,27,60,2,0
5512,27,60,2,0
4486,27,60,2,0
1106,27,60,2,0
4411,27,60,2,0
1124,19,60,2,1
4428,27,60,2,0
5569,27,60,2,0
1116,27,60,2,0
5573,19,60,2,1
1144,27,60,2,0
5584,19,60,2,1
5597,27,60,2,0
1142,19,60,2,1
1172,27,60,2,0
1174,27,60,2,0
2645,27,60,2,0
693,19,60,2,1
2634,19,60,2,1
644,27,60,2,0
645,27,60,2,0
637,27,60,2,0
636,27,60,2,0
633,27,60,2,0
651,19,60,2,1
1087,19,60,2,1
1069,27,60,2,0
4360,27,60,2,0
5404,27,60,2,0
4331,27,60,2,0
2553,27,60,2,0
2546,19,60,2,1
2548,27,60,2,0
4311,27,60,2,0
5452,27,60,2,0
4322,27,60,2,0
1035,19,60,2,1
5491,27,60,2,0
1025,27,60,2,0
1023,27,60,2,0
5460,19,60,2,1
1021,19,60,2,1
5470,27,60,2,0
5377,27,60,2,0
5345,19,60,2,1
5332,19,60,2,1
5329,27,60,2,0
5218,19,60,2,1
5214,27,60,2,0
5252,27,60,2,0
5239,27,60,2,0
5126,27,60,2,0
4074,19,60,2,1
4059,27,60,2,0
5167,19,60,2,1
5174,27,60,2,0
5183,19,60,2,1
5005,19,60,2,1
5006,27,60,2,0
5004,27,60,2,0
5038,19,60,2,1
5096,27,60,2,0
5099,19,60,2,1
1999,27,60,2,0
1907,27,60,2,0
1913,27,60,2,0
61,34,99,1,0
2144,34,99,1,0
2152,45,99,3,1
3365,45,99,2,1
3413,45,99,2,1
3429,34,99,14,0
2048,45,99,1,1
124,34,99,3,0
120,45,99,1,1
3816,45,99,2,1
3803,45,99,2,1
3889,34,99,2,0
3953,45,99,3,1
3144,34,99,2,0
3173,34,99,2,0
3167,34,99,1,0
1832,34,99,2,0
2928,34,99,2,0
4710,34,99,2,0
4624,34,99,1,0
423,34,99,1,0
1771,34,99,2,0
2804,45,99,3,1
1734,34,99,1,0
4514,45,99,2,1
1695,34,99,1,0
476,34,99,2,0
336,45,99,2,1
4939,34,99,3,0
4876,34,99,3,0
4883,45,99,3,1
1554,34,99,1,0
236,34,99,2,0
946,34,99,2,0
918,34,99,2,0
2445,45,99,1,1
1378,45,99,1,1
1345,45,99,3,1
1370,45,99,2,1
1304,34,99,3,0
858,45,99,2,1
2321,45,99,1,1
4121,45,99,2,1
2330,45,99,2,1
5617,45,99,2,1
5606,45,99,1,1
5609,34,99,2,0
1282,45,99,1,1
723,34,99,2,0
713,45,99,1,1
756,45,99,2,1
1192,45,99,2,1
4490,34,99,3,0
2682,34,99,2,0
4408,45,99,1,1
5562,45,99,3,1
4432,45,99,1,1
1117,45,99,1,1
5590,34,99,1,0
2651,45,99,2,1
630,34,99,3,0
4394,45,99,2,1
2570,45,99,1,1
1036,34,99,1,0
5473,34,99,1,0
5339,34,99,2,0
5130,45,99,1,1
5108,34,99,1,0
5102,45,99,1,1
4076,45,99,3,1
1944,34,99,1,0
2276,11,97,2,1
3090,11,97,2,1
3986,11,97,2,1
3143,69,97,2,0
2853,11,97,2,1
444,11,97,2,1
4523,69,97,2,0
1643,69,97,2,0
4868,11,97,2,1
230,69,97,2,0
1339,69,97,2,0
5798,69,97,2,0
1320,11,97,2,1
905,69,97,2,0
2614,11,97,2,1
5440,69,97,2,0
2138,24,48,7,0
2187,24,48,2,0
2245,24,48,7,0
3388,24,48,2,0
2222,51,48,3,1
3406,51,48,7,1
3454,51,48,2,1
3554,24,48,2,0
3697,24,48,7,0
3711,24,48,2,0
119,51,48,7,1
193,24,48,2,0
3786,24,48,7,0
3815,24,48,2,0
3077,24,48,2,0
3912,24,48,2,0
3905,51,48,3,1
3106,24,48,7,0
1823,24,48,5,0
1827,24,48,7,0
544,51,48,2,1
2941,24,48,2,0
4702,51,48,2,1
2831,24,48,2,0
469,24,48,2,0
2807,51,48,7,1
1757,51,48,2,1
1626,24,48,2,0
1658,24,48,2,0
1692,24,48,7,0
4907,51,48,2,1
4888,51,48,2,1
4859,24,48,2,0
1564,24,48,2,0
1487,24,48,2,0
915,24,48,2,0
909,51,48,3,1
976,24,48,3,0
991,24,48,2,0
2536,51,48,2,1
5738,24,48,2,0
5748,24,48,2,0
4234,24,48,2,0
2463,24,48,2,0
5768,24,48,7,0
2479,24,48,2,0
4279,51,48,2,1
1352,24,48,2,0
886,51,48,2,1
4197,51,48,3,1
4191,24,48,2,0
4172,51,48,2,1
5605,51,48,2,1
1277,24,48,5,0
774,51,48,7,1
2734,24,48,2,0
4405,24,48,2,0
4402,51,48,2,1
4426,24,48,3,0
2641,24,48,7,0
1088,24,48,2,0
4353,24,48,2,0
5326,24,48,5,0
5237,24,48,7,0
5131,51,48,2,1
5112,24,48,3,0
4055,51,48,2,1
1972,24,48,2,0
3204,46,95,1,1
3372,46,95,1,1
122,63,95,4,0
3046,63,95,1,0
4630,46,95,4,1
2827,63,95,1,0
2890,63,95,1,0
349,46,95,1,1
4168,46,95,1,1
646,46,95,10,1
5461,63,95,4,0
5194,63,95,1,0
42,13,45,2,1
3238,13,45,2,1
2148,24,45,3,0
3201,24,45,3,0
2168,13,45,3,1
3303,24,45,7,0
3481,24,45,2,0
2046,24,45,2,0
3744,13,45,2,1
199,24,45,2,0
3119,13,45,7,1
2987,24,45,2,0
1701,13,45,2,1
1744,24,45,2,0
2783,13,45,2,1
1610,24,45,7,0
1657,13,45,7,1
4910,13,45,3,1
4873,13,45,2,1
353,24,45,2,0
1515,24,45,2,0
1530,13,45,7,1
1536,24,45,2,0
1492,24,45,7,0
5839,24,45,7,0
232,13,45,2,1
4226,13,45,2,1
4244,13,45,2,1
2485,24,45,3,0
5713,24,45,2,0
2490,13,45,2,1
856,13,45,3,1
2308,13,45,2,1
2301,24,45,2,0
4157,13,45,2,1
1291,24,45,7,0
2598,13,45,2,1
5431,13,45,7,1
5354,24,45,2,0
5154,13,45,7,1
56,24,93,2,0
2102,24,93,2,0
3239,24,93,7,0
3223,24,93,2,0
2249,24,93,2,0
2257,24,93,7,0
2240,24,93,2,0
3493,54,93,2,1
3503,24,93,2,0
2009,54,93,2,1
2047,24,93,2,0
2033,24,93,2,0
2029,24,93,7,0
3573,54,93,2,1
3725,54,93,2,1
184,54,93,2,1
127,54,93,2,1
3763,54,93,2,1
3769,24,93,2,0
104,54,93,7,1
4961,54,93,2,1
3069,24,93,2,0
3973,24,93,2,0
3191,24,93,5,0
2955,54,93,2,1
2976,54,93,2,1
2973,54,93,2,1
1846,54,93,7,1
570,24,93,2,0
2991,24,93,5,0
2905,24,93,2,0
4681,24,93,2,0
2857,54,93,3,1
2825,24,93,5,0
446,54,93,7,1
1787,54,93,2,1
1758,54,93,2,1
1738,24,93,2,0
4516,24,93,3,0
474,24,93,2,0
4568,24,93,3,0
1629,54,93,7,1
4933,24,93,2,0
1655,54,93,2,1
4856,54,93,2,1
4844,54,93,3,1
373,54,93,2,1
205,24,93,2,0
216,54,93,2,1
1570,24,93,2,0
1473,24,93,2,0
4742,54,93,5,1
4725,24,93,7,0
277,54,93,7,1
5867,54,93,3,1
1445,54,93,2,1
972,54,93,2,1
4256,54,93,3,1
2481,24,93,2,0
5709,54,93,2,1
5705,54,93,2,1
1341,54,93,5,1
4176,54,93,2,1
2382,54,93,5,1
1290,24,93,2,0
1278,54,93,2,1
1234,24,93,5,0
735,24,93,2,0
711,24,93,2,0
701,54,93,3,1
4474,54,93,2,1
4416,54,93,2,1
668,54,93,2,1
1090,24,93,2,0
4392,24,93,7,0
2599,54,93,2,1
4366,54,93,2,1
4342,24,93,2,0
1002,24,93,2,0
4306,54,93,7,1
5444,54,93,2,1
1000,54,93,2,1
5412,24,93,7,0
5489,54,93,2,1
5496,24,93,2,0
5398,24,93,3,0
5266,24,93,2,0
5296,24,93,3,0
5118,24,93,2,0
5123,54,93,2,1
5113,54,93,5,1
4037,54,93,2,1
4091,24,93,7,0
5168,24,93,7,0
5141,54,93,5,1
5197,24,93,2,0
5062,54,93,2,1
1990,24,93,2,0
3254,24,46,2,0
3247,42,46,3,1
2114,24,46,2,0
2118,24,46,7,0
2133,24,46,3,0
2125,24,46,2,0
3233,42,46,2,1
2277,42,46,3,1
2284,42,46,7,1
3735,42,46,2,1
3774,42,46,7,1
3901,42,46,7,1
3139,42,46,2,1
3164,42,46,2,1
1841,24,46,2,0
2963,24,46,2,0
564,42,46,2,1
1893,24,46,3,0
4666,24,46,2,0
598,42,46,2,1
2802,24,46,2,0
4900,24,46,3,0
1689,42,46,3,1
4840,24,46,7,0
203,24,46,2,0
4834,42,46,2,1
4754,24,46,7,0
1431,24,46,7,0
954,42,46,2,1
2426,42,46,2,1
4270,24,46,2,0
1396,42,46,3,1
5624,42,46,2,1
901,42,46,2,1
2708,42,46,2,1
4420,24,46,2,0
5567,42,46,7,1
1168,24,46,2,0
4367,24,46,3,0
5499,42,46,2,1
5249,42,46,2,1
5044,24,46,2,0
12,24,24,2,0
2209,47,24,2,1
2220,24,24,7,0
3334,24,24,2,0
3312,24,24,2,0
3464,24,24,3,0
3611,47,24,2,1
3030,24,24,2,0
3925,47,24,2,1
3923,24,24,3,0
3960,47,24,2,1
3102,47,24,3,1
3123,24,24,2,0
531,24,24,2,0
1805,47,24,2,1
4705,47,24,7,1
1707,24,24,2,0
440,47,24,2,1
2813,24,24,5,0
4511,47,24,2,1
4532,47,24,3,1
472,24,24,7,0
1614,47,24,5,1
4841,47,24,2,1
200,47,24,2,1
1539,24,24,3,0
1475,24,24,3,0
4735,24,24,2,0
271,47,24,7,1
276,24,24,2,0
298,47,24,5,1
239,24,24,5,0
5870,47,24,2,1
982,47,24,7,1
951,47,24,7,1
2528,24,24,2,0
2521,47,24,2,1
2429,24,24,3,0
5728,47,24,7,1
825,24,24,2,0
826,24,24,3,0
889,47,24,2,1
899,47,24,2,1
4155,24,24,2,0
5608,47,24,2,1
2343,24,24,2,0
1266,47,24,2,1
5690,24,24,7,0
5658,47,24,2,1
746,24,24,2,0
707,24,24,2,0
2743,47,24,2,1
767,47,24,2,1
4404,47,24,3,1
5543,47,24,7,1
2617,24,24,2,0
4383,24,24,2,0
5400,24,24,2,0
1038,47,24,2,1
5221,47,24,3,1
5220,24,24,3,0
5238,24,24,2,0
5289,24,24,2,0
4011,24,24,7,0
4094,24,24,2,0
5159,47,24,3,1
5074,47,24,3,1
1978,24,24,7,0
1904,24,24,2,0
1906,24,24,2,0
1908,24,24,2,0
6,5,3,2,1
35,10,3,1,0
82,10,3,2,0
55,5,3,1,1
50,10,3,1,0
91,10,3,1,0
3279,12,3,3,0
3292,10,3,1,0
2100,10,3,1,0
3245,10,3,2,0
2119,10,3,1,0
2132,43,3,1,1
3272,10,3,1,0
3273,43,3,3,1
2136,12,3,2,1
2147,10,3,2,0
2151,10,3,2,0
3210,10,3,1,0
3228,10,3,2,0
3225,43,3,2,1
2178,10,3,2,0
2180,10,3,4,0
2195,10,3,1,0
2254,10,3,1,0
3380,43,3,3,1
2244,5,3,1,1
3390,10,3,1,0
2261,5,3,3,1
3363,10,3,4,0
2242,10,3,1,0
3367,5,3,2,1
3333,12,3,3,0
2298,10,3,1,0
2292,43,3,2,1
2293,10,3,1,0
3346,12,3,1,1
3354,5,3,1,1
3311,10,3,2,0
3318,5,3,1,1
2271,5,3,1,1
2279,10,3,2,0
2283,43,3,1,1
2286,10,3,2,0
3307,10,3,3,0
3476,53,3,1,1
3497,10,3,3,0
3498,55,3,1,1
3408,5,3,3,1
3420,10,3,1,0
3437,5,3,2,1
3451,10,3,1,0
3443,5,3,1,1
3473,10,3,1,0
2003,10,3,2,0
2092,55,3,1,1
2097,10,3,2,0
3547,10,3,1,0
3546,10,3,3,0
2070,10,3,1,0
3521,10,3,2,0
3524,5,3,2,1
3526,58,3,1,1
3579,5,3,1,1
3563,10,3,1,0
2031,10,3,2,0
2025,5,3,2,1
2042,43,3,1,1
2038,12,3,3,1
2037,43,3,3,1
3615,53,3,1,1
3607,10,3,2,0
3691,10,3,2,0
3640,43,3,1,1
3641,5,3,2,1
3662,10,3,4,0
3714,5,3,2,1
3710,10,3,2,0
3718,5,3,1,1
3741,5,3,2,1
3739,10,3,4,0
3704,10,3,4,0
150,43,3,1,1
179,53,3,1,1
112,43,3,3,1
134,43,3,2,1
140,53,3,1,1
3773,5,3,2,1
3789,43,3,1,1
3751,53,3,2,1
3765,5,3,1,1
3854,12,3,3,1
3822,5,3,1,1
3828,10,3,4,0
3826,10,3,4,0
3812,43,3,2,1
4964,10,3,1,0
4993,53,3,1,1
4998,60,3,2,0
4997,60,3,4,0
3005,5,3,2,1
3873,53,3,1,1
3879,10,3,2,0
3033,10,3,2,0
3052,10,3,4,0
3053,10,3,3,0
3039,10,3,3,0
3041,10,3,1,0
3084,10,3,1,0
3917,5,3,1,1
3937,10,3,1,0
3964,5,3,2,1
3962,55,3,2,1
3985,55,3,2,1
3977,10,3,1,0
3104,53,3,1,1
3996,5,3,1,1
3993,5,3,1,1
3199,10,3,3,0
3196,10,3,1,0
3182,10,3,2,0
3170,5,3,1,1
3159,10,3,2,0
2952,43,3,1,1
1826,10,3,4,0
2978,10,3,1,0
514,10,3,2,0
2960,10,3,1,0
1839,10,3,4,0
1836,10,3,4,0
2984,10,3,4,0
2981,10,3,1,0
589,43,3,1,1
1806,10,3,3,0
1897,10,3,2,0
2914,55,3,2,1
1861,10,3,4,0
2901,10,3,1,0
504,10,3,4,0
509,5,3,2,1
2907,10,3,4,0
1855,10,3,2,0
2934,10,3,4,0
2925,5,3,2,1
4602,43,3,2,1
4600,10,3,4,0
4654,10,3,4,0
4678,10,3,4,0
4675,12,3,3,0
595,55,3,1,1
1725,55,3,2,1
2854,5,3,3,1
1721,10,3,2,0
2852,10,3,2,0
1710,53,3,1,1
1702,10,3,1,0
2826,10,3,4,0
429,5,3,3,1
431,10,3,2,0
2880,43,3,1,1
1796,10,3,4,0
1760,10,3,2,0
1756,53,3,2,1
1759,10,3,1,0
1748,10,3,2,0
1739,10,3,1,0
4513,43,3,2,1
4506,10,3,2,0
4505,10,3,1,0
4563,43,3,1,1
4551,10,3,2,0
4527,12,3,3,0
4599,60,3,2,0
4587,10,3,1,0
2785,10,3,1,0
4580,10,3,3,0
4582,10,3,1,0
342,5,3,1,1
325,12,3,2,1
307,10,3,4,0
1602,10,3,1,0
1606,5,3,3,1
1603,10,3,1,0
1625,10,3,3,0
1635,10,3,4,0
1633,43,3,3,1
4951,10,3,4,0
1660,10,3,4,0
1691,10,3,2,0
4905,55,3,1,1
4904,10,3,1,0
1682,10,3,2,0
1679,5,3,1,1
1674,10,3,2,0
1672,10,3,2,0
1588,12,3,3,1
4886,43,3,2,1
1590,10,3,1,0
1596,5,3,1,1
1597,10,3,4,0
4858,10,3,1,0
4860,10,3,2,0
4882,12,3,1,1
4865,10,3,3,0
384,10,3,1,0
380,10,3,2,0
368,43,3,1,1
355,10,3,1,0
204,43,3,2,1
4824,10,3,4,0
1505,10,3,4,0
1506,10,3,2,0
1566,10,3,2,0
1562,10,3,1,0
1561,12,3,2,0
1541,55,3,1,1
1542,43,3,1,1
1546,12,3,3,0
4794,10,3,2,0
4778,10,3,2,0
4779,10,3,2,0
4776,10,3,2,0
4777,5,3,3,1
1452,43,3,3,1
4784,10,3,3,0
1460,12,3,2,1
1469,5,3,3,1
4756,55,3,2,1
4760,5,3,3,1
4741,10,3,4,0
4743,5,3,1,1
4747,5,3,3,1
294,55,3,1,1
