arret_id,trajet_id,heure_depart,stop_sequence,terminus
20004,2931,1395,1,0
20107,2931,1397,2,0
20020,2931,1399,3,0
20669,2931,1399,4,0
20195,2931,1400,5,0
20193,2931,1401,6,0
20189,2931,1402,7,0
20185,2931,1403,8,0
20181,2931,1405,9,0
20174,2931,1407,10,0
20176,2931,1407,11,0
20635,2931,1409,12,0
20633,2931,1410,13,0
20247,2931,1411,14,0
20242,2931,1411,15,0
20240,2931,1412,16,0
20103,2931,1413,17,1
20441,2858,1423,1,0
20660,2858,1423,2,0
20662,2858,1424,3,0
20433,2858,1424,4,0
20431,2858,1425,5,0
21102,2858,1426,6,0
20429,2858,1427,7,0
20427,2858,1427,8,0
20425,2858,1429,9,0
20423,2858,1430,10,0
20647,2858,1431,11,0
20754,2858,1432,12,0
20310,2858,1433,13,0
20306,2858,1435,14,0
20643,2858,1437,15,0
21157,2858,1439,16,0
21155,2858,1442,17,0
21153,2858,1443,18,0
20297,2858,1444,19,0
20296,2858,1445,20,0
20292,2858,1447,21,0
21190,2858,1449,22,0
21189,2858,1450,23,0
20004,2858,1452,24,1
20441,1741,1366,1,0
20660,1741,1366,2,0
20662,1741,1367,3,0
20433,1741,1367,4,0
20431,1741,1368,5,0
21102,1741,1369,6,0
20429,1741,1370,7,0
20427,1741,1370,8,0
20425,1741,1372,9,0
20423,1741,1373,10,0
20647,1741,1374,11,0
20754,1741,1375,12,0
20310,1741,1376,13,0
20306,1741,1378,14,0
20643,1741,1380,15,0
21157,1741,1382,16,0
21155,1741,1385,17,0
21153,1741,1386,18,0
20297,1741,1387,19,0
20296,1741,1388,20,0
20292,1741,1390,21,0
21190,1741,1392,22,0
21189,1741,1393,23,0
20004,1741,1395,24,1
21190,1565,1332,1,0
21189,1565,1333,2,0
20004,1565,1335,3,1
20010,2364,1388,1,0
20110,2364,1390,2,0
21191,2364,1392,3,0
20294,2364,1394,4,0
20298,2364,1394,5,0
21154,2364,1395,6,0
21156,2364,1395,7,0
20641,2364,1398,8,0
20642,2364,1399,9,0
20307,2364,1400,10,0
20309,2364,1400,11,0
20311,2364,1401,12,0
20421,2364,1405,13,0
20422,2364,1406,14,0
20424,2364,1407,15,0
20426,2364,1408,16,0
20428,2364,1409,17,0
21101,2364,1410,18,0
20430,2364,1412,19,0
20432,2364,1413,20,0
20435,2364,1414,21,0
20437,2364,1415,22,0
21081,2364,1416,23,0
20439,2364,1416,24,0
20441,2364,1418,25,1
20103,1241,1357,1,0
20238,1241,1358,2,0
20239,1241,1358,3,0
20241,1241,1359,4,0
20245,1241,1359,5,0
21163,1241,1360,6,0
20636,1241,1363,7,0
20182,1241,1363,8,0
20184,1241,1364,9,0
20188,1241,1365,10,0
20192,1241,1367,11,0
20194,1241,1367,12,0
20019,1241,1369,13,0
20010,1241,1375,14,1
20010,1230,1440,1,0
20110,1230,1442,2,0
21191,1230,1444,3,0
20294,1230,1446,4,0
20298,1230,1446,5,0
21154,1230,1447,6,0
21156,1230,1447,7,0
20641,1230,1450,8,0
20642,1230,1451,9,0
20307,1230,1452,10,0
20309,1230,1452,11,0
20311,1230,1453,12,0
20421,1230,1457,13,0
20422,1230,1458,14,0
20424,1230,1459,15,0
20426,1230,1460,16,0
20428,1230,1461,17,0
21101,1230,1462,18,0
20430,1230,1464,19,0
20432,1230,1465,20,0
20435,1230,1466,21,0
20437,1230,1467,22,0
21081,1230,1468,23,0
20439,1230,1468,24,0
20441,1230,1470,25,1
20192,672,1317,1,0
20194,672,1317,2,0
20019,672,1319,3,0
20010,672,1325,4,1
20004,4350,1335,1,0
20107,4350,1337,2,0
20020,4350,1339,3,0
20669,4350,1339,4,0
20195,4350,1340,5,0
20193,4350,1341,6,0
20189,4350,1342,7,0
20185,4350,1343,8,0
20181,4350,1345,9,0
20174,4350,1347,10,0
20176,4350,1347,11,0
20635,4350,1349,12,0
20633,4350,1350,13,0
20247,4350,1351,14,0
20242,4350,1351,15,0
20240,4350,1352,16,0
20103,4350,1353,17,1
20004,5033,1452,1,0
20107,5033,1454,2,0
20020,5033,1456,3,0
20669,5033,1456,4,0
20195,5033,1457,5,0
20193,5033,1458,6,0
20189,5033,1459,7,0
20185,5033,1460,8,0
20181,5033,1462,9,0
20174,5033,1464,10,0
20176,5033,1464,11,0
20635,5033,1466,12,0
20633,5033,1467,13,0
20247,5033,1468,14,0
20242,5033,1468,15,0
20240,5033,1469,16,0
20103,5033,1470,17,1
20010,5036,1328,1,0
20110,5036,1330,2,0
21191,5036,1332,3,0
20294,5036,1334,4,0
20298,5036,1334,5,0
21154,5036,1335,6,0
21156,5036,1335,7,0
20641,5036,1338,8,0
20642,5036,1339,9,0
20307,5036,1340,10,0
20309,5036,1340,11,0
20311,5036,1341,12,0
20421,5036,1345,13,0
20422,5036,1346,14,0
20424,5036,1347,15,0
20426,5036,1348,16,0
20428,5036,1349,17,0
21101,5036,1350,18,0
20430,5036,1352,19,0
20432,5036,1353,20,0
20435,5036,1354,21,0
20437,5036,1355,22,0
21081,5036,1356,23,0
20439,5036,1356,24,0
20441,5036,1358,25,1
20103,1952,1417,1,0
20238,1952,1418,2,0
20239,1952,1418,3,0
20241,1952,1419,4,0
20245,1952,1419,5,0
21163,1952,1420,6,0
20636,1952,1423,7,0
20182,1952,1423,8,0
20184,1952,1424,9,0
20188,1952,1425,10,0
20192,1952,1427,11,0
20194,1952,1427,12,0
20019,1952,1429,13,0
20010,1952,1435,14,1
