arret_id,trajet_id,heure_depart,stop_sequence,terminus
20073,3294,570,1,0
20076,3294,573,2,0
20897,3294,577,3,0
21029,3294,578,4,0
20899,3294,579,5,1
20073,2103,967,1,0
20076,2103,970,2,0
20897,2103,974,3,0
21029,2103,975,4,0
20899,2103,976,5,1
20073,2120,938,1,0
20076,2120,941,2,0
20897,2120,945,3,0
21029,2120,946,4,0
20899,2120,947,5,1
20899,3200,435,1,0
21030,3200,435,2,0
20898,3200,437,3,0
20076,3200,440,4,0
20072,3200,443,5,1
20899,2221,846,1,0
21030,2221,846,2,0
20898,2221,848,3,0
20076,2221,851,4,0
20072,2221,854,5,1
20073,2212,1058,1,0
20076,2212,1061,2,0
20897,2212,1065,3,0
21029,2212,1066,4,0
20899,2212,1067,5,1
20899,3450,909,1,0
21030,3450,909,2,0
20898,3450,911,3,0
20076,3450,914,4,0
20072,3450,917,5,1
20899,2023,1029,1,0
21030,2023,1029,2,0
20898,2023,1031,3,0
20076,2023,1034,4,0
20072,2023,1037,5,1
20073,3677,681,1,0
20076,3677,684,2,0
20897,3677,688,3,0
21029,3677,689,4,0
20899,3677,690,5,1
20899,3750,913,1,0
21030,3750,913,2,0
20898,3750,915,3,0
20076,3750,918,4,0
20072,3750,921,5,1
20899,3701,793,1,0
21030,3701,793,2,0
20898,3701,795,3,0
20076,3701,798,4,0
20072,3701,801,5,1
20073,144,1185,1,0
20076,144,1188,2,0
20897,144,1192,3,0
21029,144,1193,4,0
20899,144,1194,5,1
20899,3848,316,1,0
21030,3848,316,2,0
20898,3848,318,3,0
20076,3848,321,4,0
20072,3848,324,5,1
20899,3818,665,1,0
21030,3818,665,2,0
20898,3818,667,3,0
20076,3818,670,4,0
20072,3818,673,5,1
20899,3929,789,1,0
21030,3929,789,2,0
20898,3929,791,3,0
20076,3929,794,4,0
20072,3929,797,5,1
20899,3118,725,1,0
21030,3118,725,2,0
20898,3118,727,3,0
20076,3118,730,4,0
20072,3118,733,5,1
20073,3189,447,1,0
20076,3189,450,2,0
20897,3189,454,3,0
21029,3189,455,4,0
20899,3189,456,5,1
20073,1830,670,1,0
20076,1830,673,2,0
20897,1830,677,3,0
21029,1830,678,4,0
20899,1830,679,5,1
20899,582,489,1,0
21030,582,489,2,0
20898,582,491,3,0
20076,582,495,4,0
20072,582,498,5,1
20073,4685,752,1,0
20076,4685,755,2,0
20897,4685,759,3,0
21029,4685,760,4,0
20899,4685,761,5,1
20899,4672,979,1,0
21030,4672,979,2,0
20898,4672,981,3,0
20076,4672,984,4,0
20072,4672,987,5,1
20073,2855,1117,1,0
20076,2855,1120,2,0
20897,2855,1124,3,0
21029,2855,1125,4,0
20899,2855,1126,5,1
20073,408,813,1,0
