arretId,correspondanceId,distance
20489,20486,161
20489,20487,163
20489,20488,52
20489,20484,158
20489,20485,190
20489,20491,185
20489,10244,162
20489,10243,174
20489,10245,26
20482,20481,184
20482,20483,38
20482,20485,186
20482,10242,19
20482,10241,199
20483,20482,38
20483,20484,194
20483,20485,167
20483,10243,180
20483,10242,19
20484,20488,174
20484,20489,158
20484,20483,194
20484,20485,34
20484,10243,17
20484,10245,165
20485,20489,190
20485,20482,186
20485,20483,167
20485,20484,34
20485,10243,17
20485,10242,176
20485,10245,198
20492,20493,21
20492,10247,11
20491,20488,141
20491,20489,185
20491,20490,100
20491,10246,50
20491,10245,163
21095,10565,0
20490,20491,100
20490,10246,50
21096,21097,13
21096,10566,6
21097,21096,13
21097,10566,6
20228,20044,188
20228,20045,180
20228,20227,11
20228,10111,6
20228,10018,184
20495,20494,52
20495,10248,26
21099,21098,16
21099,10567,8
20496,20497,34
20496,10249,17
21098,21099,16
21098,10567,8
20493,20492,21
20493,10247,11
20227,20044,197
20227,20045,189
20227,20228,11
20227,10111,6
20227,10018,193
20494,20495,52
20494,10248,26
20499,20498,11
20499,20530,149
20499,20531,149
20499,10265,149
20499,10250,6
20499,10251,176
20499,20500,183
20499,20501,182
20497,20496,34
20497,10249,17
20498,20499,11
20498,20530,142
20498,20531,141
20498,10265,142
20498,10250,6
20498,10251,172
20498,20500,177
20498,20501,181
20221,20048,170
20221,20049,154
20221,20222,53
20221,20223,86
20221,10108,86
20221,10107,26
20221,10020,162
20224,10095,124
20224,20204,183
20224,20200,124
20224,10109,0
20222,20048,131
20222,20049,117
20222,20221,53
20222,20223,100
20222,10108,100
20222,10107,26
20222,10020,124
20223,20221,86
20223,20222,100
20223,10108,0
20223,10107,89
21081,21080,22
21081,10556,11
21082,21083,11
21082,10557,6
20900,20901,24
20900,20854,126
20900,20858,162
20900,20867,134
20900,10463,12
20900,10029,114
21080,20436,192
21080,20437,183
21080,21081,22
21080,10556,11
21080,10218,188
20901,20900,24
20901,20854,149
20901,20858,164
20901,20867,133
20901,10463,12
20901,10029,123
21085,21086,33
21085,10558,16
21085,10308,153
21085,20608,113
21085,20609,198
21085,20784,183
20902,20903,24
20902,10464,12
21086,21085,33
21086,10558,16
21086,10308,185
21086,20608,146
21086,20784,160
21086,10402,198
20903,20902,24
20903,10464,12
21083,21082,11
21083,10557,6
20904,20905,0
20904,10465,0
21084,20784,81
21084,10402,40
21089,10560,0
21088,21087,14
21088,10559,7
21087,21088,14
21087,10559,7
20210,20208,167
20210,20209,16
20210,20207,169
20210,10101,8
20210,10100,168
20211,20212,42
20211,20213,198
20211,20214,188
20211,10103,193
20211,10102,21
20212,20211,42
20212,10102,21
20213,20042,184
20213,20043,136
20213,20211,198
20213,20214,27
20213,10103,13
20213,10017,159
20214,20042,199
20214,20043,145
20214,20211,188
20214,20213,27
20214,10103,13
20214,10102,197
20214,10017,171
21106,21107,25
21106,10570,12
10346,20674,10
10346,20675,9
21107,21106,25
21107,10570,12
10347,20677,4
10347,20676,4
21108,21109,85
21108,10571,43
10344,20670,21
10344,20671,21
21109,21108,85
21109,10571,43
10345,20673,3
10345,20672,3
10342,20668,51
10342,20669,51
10342,20019,190
10342,21079,192
10342,10366,187
10342,20716,183
10343,20815,44
10343,20169,44
10340,20435,185
10340,20432,54
10340,20434,175
10340,20433,49
10340,20662,25
10340,20663,25
10340,10216,49
10340,10217,180
10341,20664,0
10341,20848,164
10341,20849,157
10341,10437,160
21100,10710,167
21100,20959,33
21100,21401,167
21100,21402,168
21100,10496,16
21101,21102,30
21101,10568,15
21102,21101,30
21102,10568,15
21103,10525,6
21103,21010,11
21104,21105,16
21104,10569,8
21104,20832,198
10348,10091,169
10348,20678,11
10348,20679,10
10348,20192,187
10348,20193,161
21105,21104,16
21105,10569,8
10349,20680,0
10334,20652,0
10334,20653,111
10334,10335,111
10335,20652,111
10335,20653,0
10335,10334,111
10336,20654,36
10336,20655,36
10330,20644,17
10330,20645,17
10331,20646,9
10331,20647,10
10331,20420,144
10332,20649,0
10332,20647,198
10332,20420,146
10332,20421,137
10332,10210,124
10337,20656,20
10337,20657,21
10338,20439,197
10338,20438,144
10338,20658,36
10338,20659,36
10338,10219,170
10339,20442,120
10339,20660,35
10339,20661,35
10339,10221,120
10320,20630,176
10320,20686,8
10320,10321,176
10320,20629,9
10321,20630,0
10321,20686,183
10321,10320,176
10321,20629,170
10324,20633,20
10324,20167,20
10325,20634,47
10325,20635,47
10322,20631,0
10323,20632,0
10328,20641,52
10328,21157,52
10329,20642,75
10329,20643,75
10326,20637,73
10326,20636,73
10326,10086,161
10326,20178,144
10326,21161,181
10327,20639,0
10327,10598,30
10327,10597,197
10327,21156,0
10327,21155,59
10327,21154,176
10310,20613,80
10310,20612,80
10311,20616,16
10311,20615,16
10312,20618,10
10312,20617,10
10313,20620,10
10313,20619,10
10314,20621,0
10315,20623,0
10316,20624,0
10317,20625,82
10317,20170,82
10318,20684,22
10318,20626,22
10319,20685,18
10319,20627,18
10598,20639,30
10598,10327,30
10598,21156,30
10598,21155,29
10598,21154,179
10597,20639,197
10597,20297,196
10597,20298,180
10597,10327,197
10597,21156,197
10597,21154,23
10597,21153,23
10597,10146,186
10599,21166,8
10599,21165,8
10387,20754,0
21156,20639,0
21156,10327,0
21156,10598,30
21156,10597,197
21156,21155,59
21156,21154,176
21155,20639,59
21155,10327,59
21155,10598,29
21155,21156,59
21155,21154,188
21154,20639,176
21154,10327,176
21154,10598,179
21154,10597,23
21154,21156,176
21154,21155,188
21154,21153,45
21153,20297,180
21153,20298,159
21153,10597,23
21153,21154,45
21153,10146,168
21157,20641,104
21157,10328,52
10377,10052,155
10377,10369,142
10377,20516,119
10377,20107,155
10377,10174,143
10377,10259,119
10377,20740,0
10377,20735,166
10377,20734,136
10377,20719,142
10570,21106,12
10570,21107,12
10571,21108,43
10571,21109,43
21152,21075,0
21152,21150,17
21152,10554,6
21150,21075,17
21150,21152,17
21150,10554,11
21150,21209,190
21150,21206,193
10369,10052,111
10369,10377,142
10369,10368,167
10369,20516,196
10369,20107,111
10369,10174,156
10369,10259,196
10369,20740,142
10369,20734,108
10369,20718,167
10369,20719,0
10368,10052,99
10368,20020,145
10368,20019,199
10368,21079,196
10368,10369,167
10368,10367,79
10368,10366,197
10368,20107,99
10368,10003,155
10368,20741,122
10368,20718,0
10368,20719,167
10368,20717,79
10368,20716,199
10367,10052,112
10367,20020,67
10367,20019,120
10367,21079,132
10367,10368,79
10367,10366,131
10367,20107,112
10367,10003,76
10367,20741,43
10367,20718,79
10367,20717,0
10367,20716,130
10366,20668,199
10366,20669,189
10366,20020,81
10366,20019,90
10366,21079,9
10366,10342,187
10366,10368,197
10366,10367,131
10366,10003,85
10366,20741,101
10366,20718,197
10366,20717,131
10366,20716,9
10560,21089,0
10360,20263,193
10360,20264,167
10360,20704,13
10360,20705,13
10566,21096,6
10566,21097,6
10567,21099,8
10567,21098,8
10565,21095,0
10568,21101,15
10568,21102,15
10569,21104,8
10569,21105,8
10359,20703,8
10359,20702,8
10351,20688,9
10351,20687,9
10354,20281,148
10354,20283,139
10354,20282,145
10354,20692,13
10354,20693,13
10354,10139,142
10356,20696,4
10356,20697,5
10355,20283,128
10355,20282,124
10355,20694,16
10355,20695,16
10355,10139,126
10358,20700,7
10358,20701,7
10357,20699,11
10357,20698,11
10554,21075,6
10554,21152,6
10554,21150,11
10554,21209,199
10556,20437,195
10556,21081,11
10556,21080,11
10556,10218,199
10350,20052,117
10350,20053,116
10350,20054,145
10350,20180,0
10350,10023,145
10350,10022,116
10557,21082,6
10557,21083,6
10558,21085,16
10558,21086,16
10558,10308,169
10558,20608,130
10558,20784,171
10559,21088,7
10559,21087,7
10130,20265,64
10130,20266,64
10130,20250,180
10130,10122,180
10546,21054,0
10546,20866,69
10546,20865,68
10546,10446,68
10543,21049,9
10543,21048,9
10542,21046,5
10542,21047,5
10544,21051,5
10544,21050,5
20192,10091,45
20192,20678,197
20192,20679,177
20192,10348,187
20192,20193,89
20193,10091,45
20193,20678,171
20193,20679,151
20193,10348,161
20193,20192,89
20194,10092,19
20194,20195,38
10541,21045,0
20195,10092,19
20195,20669,199
20195,20194,38
20197,10093,8
20197,20196,16
20196,10093,8
20196,20197,16
20199,10094,13
20199,20198,26
20198,10094,13
20198,20199,26
10139,20283,4
10139,20282,4
10139,20692,143
10139,20694,114
10139,20693,142
10139,20695,138
10139,10354,142
10139,10355,126
10135,20249,200
10135,20275,11
10135,20274,11
10136,20249,195
10136,20248,141
10136,20277,31
10136,20276,31
10136,10121,146
10136,20329,128
10137,20279,47
10137,20278,47
10138,20281,65
10138,20280,65
10138,20692,198
10131,20267,18
10131,20269,191
10131,20268,18
10132,20269,55
10132,20270,55
10133,20271,0
10134,20273,50
10134,20272,50
10141,20286,25
10141,20287,25
10140,20284,17
10140,20285,17
20996,20942,115
20996,10518,0
20996,10486,115
10538,21042,50
10538,21041,50
10534,20946,141
10534,20945,145
10534,10488,143
10534,21035,7
10534,21034,7
10533,20948,162
10533,20950,162
10533,10489,196
10533,10490,188
10533,21033,14
10533,21032,14
10532,21029,8
10532,21030,8
10531,20926,162
10531,10477,162
10531,21028,0
10530,21020,20
10530,21021,20
10148,20303,0
10146,20297,29
10146,20298,29
10146,10597,186
10146,21153,168
10147,20300,0
10144,20292,0
10144,21239,168
10145,20295,45
10145,20296,68
10145,20294,64
10142,20288,59
10142,20289,59
10143,20290,85
10143,20291,85
10525,21103,6
10525,21010,6
10524,20813,0
10524,21008,0
10524,21007,0
10524,10420,0
10527,21015,52
10527,21014,52
10527,10461,161
10527,20898,130
10527,20897,192
10526,21013,52
10526,21012,52
10529,21019,12
10529,21018,12
10528,21017,4
10528,21016,4
10521,21000,16
10521,21001,16
10523,21004,6
10523,21005,6
10522,10039,58
10522,21003,4
10522,21002,4
10522,20081,95
10522,20082,66
10117,20245,68
10117,20243,0
10117,20242,187
10117,10119,68
10117,10120,141
10117,21202,68
10117,21203,68
10118,20244,14
10118,20246,13
10118,10120,189
10118,21163,13
10119,20245,0
10119,20247,188
10119,20241,189
10119,20243,68
10119,20242,127
10119,10117,68
10119,10116,157
10119,10120,166
10119,21202,0
10119,21203,0
10111,20044,192
10111,20045,185
10111,20228,6
10111,20227,6
10111,10018,188
10112,20232,21
10112,20231,21
10113,20048,191
10113,20236,22
10113,20235,22
10113,10020,199
10114,20240,169
10114,20239,182
10114,20238,0
10114,10081,30
10114,10115,175
10114,10636,30
10114,20103,30
10114,21245,30
10115,20240,15
10115,20239,15
10115,20238,175
10115,10081,189
10115,10114,175
10115,10636,189
10115,20103,189
10115,21245,189
10116,20245,157
10116,20241,35
10116,20242,35
10116,10119,157
10116,21202,157
10116,21203,157
10513,20987,17
10513,20988,17
10518,20942,115
10518,20996,0
10518,10486,115
10512,20985,9
10512,20986,9
10511,20983,33
10511,20984,33
10510,20981,52
10510,20982,52
10128,20260,9
10128,20261,9
10129,20263,63
10129,20262,33
10129,20264,51
10129,20707,41
10122,20265,117
10122,20250,0
10122,10130,180
10123,20252,163
10123,20251,0
10123,20255,158
10123,10124,160
10120,20245,166
10120,20244,195
10120,20247,184
10120,20246,184
10120,20243,141
10120,10117,141
10120,10118,189
10120,10119,166
10120,21163,184
10120,21202,166
10120,21203,166
10121,20249,72
10121,20248,6
10121,20277,170
10121,20276,126
10121,10136,146
10121,20329,68
10126,20257,4
10126,20256,4
10127,20258,13
10127,20259,13
10124,20252,10
10124,20251,160
10124,20255,10
10124,10123,160
10125,20254,21
10125,20253,21
20601,20600,48
20601,10304,24
20600,20601,48
20600,10304,24
20603,20602,99
20603,10305,49
10501,20969,7
10501,20968,7
20602,20603,99
20602,10305,49
20605,20604,16
20605,10306,8
20604,20605,16
20604,10306,8
20607,20606,28
20607,10307,14
20606,20607,28
20606,10307,14
10508,20978,0
10509,20979,4
10509,20980,4
10509,20982,164
10502,20970,4
10502,20971,4
10503,20973,0
10503,20974,92
10503,10504,92
10504,20973,92
10504,20974,0
10504,10503,92
10309,20611,17
10309,20610,15
10309,20708,32
10308,21085,153
10308,21086,185
10308,10558,169
10308,20608,50
10308,20609,50
10305,20603,49
10305,20602,49
10304,20601,24
10304,20600,24
10307,20607,14
10307,20606,14
10306,20605,8
10306,20604,8
10300,10302,153
10300,20591,198
10300,20596,159
10300,20597,146
10300,20592,18
10300,20593,18
10303,20598,39
10303,20599,39
10302,10300,153
10302,20596,7
10302,20597,7
10302,20592,163
10302,20593,144
10105,20406,120
10105,20407,143
10105,20105,0
10105,10163,107
10105,20334,107
10105,10203,131
10103,20042,191
10103,20043,140
10103,20211,193
10103,20213,13
10103,20214,13
10103,10017,165
10102,20211,21
10102,20212,21
10102,20214,197
10101,20208,159
10101,20209,8
10101,20207,162
10101,20210,8
10101,10100,160
10100,20208,6
10100,20209,153
10100,20207,6
10100,20210,168
10100,10101,160
10109,10095,124
10109,20204,183
10109,20200,124
10109,20224,0
10108,20221,86
10108,20222,100
10108,20223,0
10108,10107,89
10107,20048,150
10107,20049,134
10107,20221,26
10107,20222,26
10107,20223,89
10107,10108,89
10107,10020,142
10106,20295,160
10106,20017,16
10106,20389,95
10106,20398,173
10106,20399,173
10106,20397,16
10106,10170,125
10106,10192,95
10106,10199,173
10106,20346,125
20627,20685,36
20627,10319,18
20626,20684,44
20626,10318,22
20629,20630,170
20629,20686,17
20629,10320,9
20629,10321,170
20623,10315,0
20625,10317,82
20625,20170,164
10707,21396,21
10707,21397,21
10707,10621,21
10707,21215,21
20624,10316,0
20621,10314,0
20620,10313,10
20620,20619,20
20619,10313,10
20619,20620,20
20618,10312,10
20618,20617,19
20617,10312,10
20617,20618,19
20616,10311,16
20616,20615,33
20615,10311,16
20615,20616,33
20614,20039,159
20614,20038,102
20614,10015,81
20613,10310,80
20613,20612,160
20612,10310,80
20612,20613,160
20611,10309,17
20611,20610,3
20611,20708,48
20610,10309,15
20610,20611,3
20610,20708,47
20608,21085,113
20608,21086,146
20608,10558,130
20608,10308,50
20608,20609,100
20609,21085,198
20609,10308,50
20609,20608,100
20571,10287,0
20807,10415,0
20573,10288,0
20575,10289,0
20577,10291,0
20577,10290,135
20577,20576,135
20576,10291,135
20576,10290,0
20576,20577,135
20579,10292,0
20384,20386,197
20384,20385,44
20384,10189,22
21430,10720,9
21430,21429,19
20383,20382,29
20383,20379,82
20383,20378,97
20383,10186,89
20383,10188,15
20180,20052,117
20180,20053,116
20180,20054,145
20180,10350,0
20180,10023,145
20180,10022,116
20386,20384,197
20386,20385,154
20386,20387,44
20386,10189,175
20386,10190,22
20385,20384,44
20385,20386,154
20385,20387,196
20385,10189,22
20385,10190,175
20182,20636,194
20182,10088,0
20182,10086,168
20182,20178,196
20182,21161,141
20388,20469,58
20388,20468,58
20388,20467,177
20388,20466,155
20388,10191,0
20388,10235,57
20388,10234,166
20181,10087,19
20181,10086,163
20181,20178,182
20181,21162,38
20181,21161,147
20387,20386,44
20387,20385,196
20387,10190,22
20184,10089,19
20184,20185,38
20389,20017,109
20389,10106,95
20389,20398,158
20389,20399,152
20389,20397,83
20389,10170,88
20389,10192,0
20389,10199,155
20389,20346,88
20185,10089,19
20185,20184,38
20776,20777,54
20776,10398,27
20777,20776,54
20777,10398,27
10619,10055,173
10619,20113,190
10619,20112,155
10619,21209,22
10619,21205,9
10619,21206,21
10619,21207,20
10619,21208,9
10619,21212,21
10619,21210,8
10619,21211,9
20778,20779,40
20778,10399,20
20188,10090,29
20188,21068,186
20188,20189,104
10618,20056,90
10618,10049,109
10618,20023,166
10618,20102,109
10618,21204,0
10618,10006,166
10618,10024,90
20779,20778,40
20779,10399,20
20189,10090,131
20189,20188,104
10613,20810,196
10613,21195,0
10613,10418,196
20380,20458,140
20380,21077,133
20380,20519,79
20380,10187,51
20382,20383,29
20382,20379,62
20382,20378,76
20382,10186,69
20382,10188,15
20810,10613,196
20810,21195,196
20810,10418,0
10611,20007,196
10611,10053,12
10611,20110,144
10611,20109,22
10611,21189,0
10611,20332,6
20770,20771,10
20770,10395,5
20812,20811,105
20812,10419,52
20771,20770,10
20771,10395,5
20811,20812,105
20811,10419,53
20772,20773,15
20772,20774,197
20772,10396,7
20773,20772,15
20773,10396,7
20813,10524,0
20813,21008,0
20813,21007,0
20813,10420,0
20774,20772,197
20774,20775,63
20774,10397,31
20775,20774,63
20775,10397,31
20815,10343,44
20815,20169,88
20819,20820,8
20819,10422,4
21425,21422,41
21425,10158,20
20584,10296,0
20817,20818,11
20817,10155,180
20817,20316,176
20817,20317,185
20817,10421,6
20818,20817,11
20818,10155,187
20818,20316,183
20818,20317,191
20818,10421,5
21429,10720,9
21429,21430,19
20588,10298,11
20588,10297,188
20588,20587,176
20588,20586,200
20588,20589,22
20587,10298,180
20587,10297,12
20587,20588,176
20587,20586,24
20587,20589,185
20586,10297,12
20586,20588,200
20586,20587,24
20375,20374,19
20375,20373,173
20375,20372,163
20375,10183,168
20375,10184,9
20374,20375,19
20374,20373,191
20374,20372,180
20374,10183,185
20374,10184,9
20373,20375,173
20373,20374,191
20373,20372,15
20373,20370,191
20373,10183,7
20373,10184,182
20589,10298,11
20589,10299,199
20589,10297,196
20589,20588,22
20589,20587,185
20589,20590,195
20372,20375,163
20372,20374,180
20372,20373,15
20372,20370,184
20372,10183,7
20372,10182,195
20372,10184,172
20379,20383,82
20379,20382,62
20379,20378,15
20379,20377,195
20379,20376,177
20379,10185,186
20379,10186,8
20379,10188,71
20173,10083,4
20173,10050,172
20173,20172,8
20173,20171,161
20173,20075,183
21422,21425,41
21422,10158,20
20378,20383,97
20378,20382,76
20378,20379,15
20378,20377,188
20378,20376,169
20378,10185,178
20378,10186,8
20378,10188,86
20172,10083,4
20172,10050,176
20172,20173,8
20172,20171,166
20172,20075,187
20377,20379,195
20377,20378,188
20377,20376,22
20377,10185,11
20377,10186,191
20171,10083,164
20171,10050,12
20171,20173,161
20171,20172,166
20171,20075,24
21424,10159,31
21424,20324,62
20376,20379,177
20376,20378,169
20376,20377,22
20376,10185,11
20376,10186,173
20170,10317,82
20170,20625,164
20176,10085,33
20176,20177,65
10629,21229,15
10629,21230,15
20177,10085,33
20177,20176,65
20174,10084,85
20174,20175,143
20174,21160,113
10627,21225,55
10627,21226,55
20175,10084,59
20175,20174,143
20175,21160,39
10626,20831,193
10626,20830,182
10626,21223,27
10626,21224,27
10626,10428,188
20370,20373,191
20370,20372,184
20370,20371,24
20370,10183,187
20370,10182,12
10625,21221,10
10625,21222,10
20371,20370,24
20371,10182,12
10624,21219,0
10624,21220,0
20178,20637,199
20178,20636,113
20178,10087,191
20178,10088,196
20178,10086,30
20178,10326,144
20178,20182,196
20178,20181,182
20178,21161,59
10623,21218,0
20823,20824,62
20823,10424,31
20781,20780,75
20781,10400,38
20782,20783,34
20782,10401,17
10621,21396,0
10621,21397,41
10621,10707,21
10621,21215,0
10620,21214,15
10620,21213,15
20820,20819,8
20820,10422,4
20780,20781,75
20780,10400,37
20580,10293,0
20783,20782,34
20783,10401,17
20824,20823,62
20824,10424,31
20784,21085,183
20784,21086,160
20784,21084,81
20784,10558,171
20784,10402,40
20553,10276,5
20553,10277,188
20553,10275,165
20553,20552,11
20553,20555,187
20553,20554,189
20553,20551,162
20553,20550,168
20552,10276,5
20552,10277,183
20552,10275,164
20552,20553,11
20552,20555,183
20552,20554,183
20552,20551,162
20552,20550,167
20555,10276,185
20555,10277,12
20555,20553,187
20555,20552,183
20555,20554,24
20554,10278,184
20554,10276,186
20554,10277,12
20554,20553,189
20554,20552,183
20554,20555,24
20554,20556,184
20369,20368,57
20369,20367,196
20369,10181,29
20551,10276,162
20551,10275,11
20551,20553,162
20551,20552,162
20551,20550,23
20550,10276,168
20550,10275,11
20550,20553,168
20550,20552,167
20550,20551,23
21412,10716,0
21412,21413,0
20366,10046,169
20366,10045,180
20366,20368,182
20366,20367,34
20366,10180,17
20366,20094,161
20366,20095,177
20366,20096,162
20160,10078,43
20160,20159,86
21413,10716,0
21413,21412,0
20365,20364,12
20365,10179,6
20368,20369,57
20368,20366,182
20368,20367,152
20368,10181,29
20368,10180,167
20162,10079,18
20162,20161,36
20162,20835,166
20162,20834,158
20162,10430,162
20367,10046,190
20367,20369,196
20367,20366,34
20367,20368,152
20367,10181,173
20367,10180,17
20367,20094,193
20367,20095,196
20367,20096,186
20161,10079,18
20161,20162,36
20161,20834,194
20161,10430,197
20362,20363,41
20362,10178,21
20556,10278,0
20556,10277,195
20556,20554,184
20361,20360,20
20361,10177,10
20559,10280,46
20559,20558,91
20364,20365,12
20364,10179,6
20558,10280,45
20558,20559,91
20363,20362,41
20363,10178,21
20167,20633,40
20167,10324,20
20169,10343,44
20169,20815,88
20360,20361,20
20360,10177,10
20163,10080,11
20163,20164,23
20754,10387,0
20164,10080,12
20164,20163,23
20165,10072,0
20165,20668,191
20166,21551,187
20166,10284,106
20166,10283,0
20166,10285,191
20166,20566,106
20166,20567,196
20752,20061,143
20752,20025,128
20752,20014,126
20752,20013,14
20752,21190,108
20752,21191,192
20752,10008,64
20752,10027,143
20566,21551,91
20566,10284,0
20566,10283,106
20566,10285,92
20566,20166,106
20566,20567,95
20565,20418,73
20565,20419,76
20565,10209,44
20564,20424,176
20564,20147,80
20564,10212,85
20561,10281,9
20561,20560,18
20560,10281,9
20560,20561,18
20359,20358,29
20359,10176,15
20358,20359,29
20358,10176,15
20151,10075,193
20151,10074,142
20151,20153,157
21400,10709,55
21400,21391,111
20150,10073,0
20150,20152,143
20150,20790,85
20150,10405,85
21401,10710,6
21401,20959,197
21401,21100,167
21401,21402,13
21401,10496,182
21402,10710,6
21402,20959,198
21402,21100,168
21402,21401,13
21402,10496,183
20569,10286,0
20567,21551,19
20567,10284,95
20567,10283,196
20567,10285,10
20567,20166,196
20567,20566,95
20350,10173,0
20350,10172,156
20350,21239,112
20350,20737,193
20158,10077,99
20158,20157,199
20159,10078,43
20159,20160,86
20156,10076,14
20156,20157,149
20156,20155,28
20769,10394,0
10602,20838,93
10602,20839,87
10602,21185,13
10602,21186,13
10602,10432,90
20157,10076,162
20157,10077,99
20157,20158,199
20157,20156,149
20157,20155,175
10601,21170,7
10601,21171,7
10601,21185,193
20154,10075,37
20154,20153,74
20155,10076,14
20155,20156,28
20155,20157,175
20152,10074,142
20152,10073,143
20152,20150,143
20152,20790,85
20152,10405,85
20153,10075,37
20153,20151,157
20153,20154,74
20805,20880,14
20805,10414,7
10600,21167,0
10600,21235,0
20534,20535,48
20534,10267,24
20535,20534,48
20535,10267,24
20536,20537,80
20536,10268,40
20537,20536,80
20537,10268,40
20538,20539,70
20538,10269,35
20539,20538,70
20539,10269,35
20140,10065,175
20140,10069,18
20140,20141,36
20140,20133,162
20140,20132,197
20530,20499,149
20530,20498,142
20530,20531,9
20530,20533,170
20530,10265,5
20530,10250,145
20531,20499,149
20531,20498,141
20531,20530,9
20531,20533,180
20531,10265,5
20531,10250,145
20532,20533,86
20532,10266,43
20533,20530,170
20533,20531,180
20533,20532,86
20533,10266,43
20533,10265,175
20853,20852,54
20853,10439,27
20854,20063,188
20854,20900,126
20854,20901,149
20854,20858,182
20854,20867,172
20854,10463,137
20854,10029,117
20855,20856,80
20855,10440,40
20856,20855,80
20856,10440,40
20858,20900,162
20858,20901,164
20858,20854,182
20858,20867,32
20858,10463,163
20858,10029,65
20859,20863,139
20859,10442,0
20859,10444,139
20142,10077,195
20142,10070,14
20142,20143,28
20141,10065,163
20141,10069,18
20141,20140,36
20141,20133,160
20141,20132,178
20144,10071,5
20144,20145,11
20143,10070,14
20143,20142,28
20850,20851,116
20850,20131,200
20850,10438,58
20145,10071,6
20145,20144,11
20851,20850,116
20851,10438,58
20148,20067,37
20148,10068,195
20148,10032,19
20148,20139,185
20148,20134,177
20852,20853,54
20852,10439,27
20147,20564,80
20147,10212,142
20547,10273,14
20547,20546,28
20548,10274,32
20548,20549,63
20545,20037,163
20545,20036,168
20545,10272,41
20545,20544,82
20545,10014,131
20546,10273,14
20546,20547,28
20549,10274,32
20549,20548,63
20540,10270,9
20540,20541,17
20543,10271,51
20543,20542,101
20544,10272,41
20544,20545,82
20541,10270,9
20541,20540,17
20542,10271,51
20542,20543,101
20866,21054,69
20866,10546,69
20866,20865,14
20866,10446,7
20867,20900,134
20867,20901,133
20867,20854,172
20867,20858,32
20867,10463,133
20867,10029,56
20139,20067,195
20139,10066,145
20139,10068,11
20139,10032,190
20139,20148,185
20139,20138,22
20139,20135,155
20139,20134,142
20864,10445,0
20138,10066,140
20138,10068,11
20138,20139,22
20138,20135,145
20138,20134,141
20865,21054,68
20865,10546,68
20865,20866,14
20865,10446,7
20869,10447,17
20869,20870,34
20133,10065,46
20133,10069,160
20133,20140,162
20133,20141,160
20133,20132,93
20132,10066,193
20132,10065,46
20132,10069,187
20132,20140,197
20132,20141,178
20132,20133,93
20132,20135,163
20131,10064,62
20131,20850,200
20131,20130,124
20130,10064,62
20130,20131,124
20862,20861,46
20862,10443,23
20137,10252,0
20136,10047,83
20136,20518,12
20136,20098,152
20136,20097,190
20863,20859,139
20863,10442,139
20863,10444,0
20135,10066,32
20135,10068,150
20135,20139,155
20135,20138,145
20135,20132,163
20135,20134,64
20861,20862,46
20861,10443,23
20134,20067,158
20134,10066,32
20134,10068,141
20134,10032,167
20134,20148,177
20134,20139,142
20134,20138,141
20134,20135,64
20516,10377,119
20516,10369,196
20516,10174,74
20516,10259,0
20516,20740,119
20516,20736,193
20516,20735,59
20516,20734,112
20516,20719,196
20518,10047,93
20518,20136,12
20518,20098,162
20519,20380,79
20519,10187,123
20512,20513,14
20512,10257,7
20513,20512,14
20513,10257,7
20514,10258,0
20510,10256,0
20829,10427,0
20828,10426,0
20835,10079,184
20835,20162,166
20835,20834,23
20835,10430,12
20836,20837,28
20836,10431,14
20837,20836,28
20837,10431,14
20838,10602,93
20838,20839,8
20838,21185,98
20838,21186,89
20838,21226,194
20838,10432,4
10630,21232,7
10630,21231,7
20831,10626,193
20831,20830,11
20831,21224,175
20831,10428,5
20128,10063,11
20128,20129,22
20832,21104,198
20832,20833,47
20832,10429,24
20127,10062,16
20127,20126,32
20790,10073,85
20790,20150,85
20790,20152,85
20790,10405,0
20833,20832,47
20833,10429,24
10633,21240,0
20834,10079,176
20834,20162,158
20834,20161,194
20834,20835,23
20834,10430,12
20129,10062,197
20129,10063,11
20129,20128,22
20129,20126,183
10634,21242,6
10634,21241,6
20124,10060,134
20124,10061,42
20124,20123,140
20124,20125,84
20124,20122,127
10635,21244,25
10635,21243,25
20123,10060,9
20123,10061,181
20123,20124,140
20123,20122,17
10636,20240,181
10636,20239,198
10636,20238,30
10636,10081,0
10636,10114,30
10636,10115,189
10636,20103,0
10636,21245,0
20126,10062,16
20126,10063,192
20126,20127,32
20126,20129,183
20830,10626,182
20830,20831,11
20830,21224,164
20830,10428,5
20125,10061,42
20125,20124,84
20120,10059,12
20120,20121,24
20122,10060,9
20122,10061,169
20122,20124,127
20122,20123,17
20121,10059,12
20121,20120,24
20529,20528,27
20529,10264,13
20398,20017,171
20398,10106,173
20398,20389,158
20398,20399,10
20398,20397,177
20398,10192,158
20398,10199,5
20527,20526,17
20527,10263,9
20399,20017,172
20399,10106,173
20399,20389,152
20399,20398,10
20399,20397,176
20399,10192,152
20399,10199,5
20528,20529,27
20528,10264,13
20525,20524,25
20525,10262,13
20526,20527,17
20526,10263,8
20397,20295,163
20397,20017,32
20397,10106,16
20397,20389,83
20397,20398,177
20397,20399,176
20397,10170,110
20397,10192,83
20397,10199,176
20397,20346,110
20523,20522,45
20523,10261,22
20394,10165,134
20394,10197,0
20394,20337,134
20524,20525,25
20524,10262,13
20395,20408,183
20395,20409,157
20395,10198,0
20395,10204,170
20521,20520,13
20521,10260,7
20522,20523,45
20522,10261,22
