arret_id,ligne_id,direction_id,sequence,accessible,macro_direction
20735,60,19,6,0,1
20717,60,27,3,0,0
20734,60,27,6,0,0
20716,60,27,2,0,0
20718,60,27,4,0,0
20719,60,27,5,0,0
20025,60,27,8,0,0
20014,60,27,9,0,0
20013,60,19,2,0,1
20668,60,27,1,0,0
20752,60,19,3,0,1
21079,60,19,9,0,1
20896,97,11,6,0,1
20895,97,69,3,0,0
20894,97,11,5,0,1
20893,97,69,4,0,0
21051,97,11,1,0,1
20892,97,11,4,0,1
20891,97,69,5,0,0
20890,97,11,3,0,1
20887,97,69,7,0,0
21412,97,69,2,0,0
21413,97,11,7,0,1
20889,97,69,6,0,0
20888,97,11,2,0,1
20271,97,69,1,0,0
20703,15,67,5,0,0
20704,15,20,21,0,1
20262,15,67,3,0,0
20705,15,67,2,0,0
20700,15,20,17,0,1
20701,15,67,6,0,0
20702,15,20,18,0,1
20180,15,20,7,0,1
20556,15,67,1,0,0
20228,15,20,1,0,1
20699,15,67,7,0,0
20283,15,20,13,0,1
20282,15,67,10,0,0
20692,15,67,11,0,0
20048,15,20,4,0,1
20694,15,67,9,0,0
20693,15,20,12,0,1
20049,15,67,18,0,0
20696,15,67,8,0,0
20695,15,20,14,0,1
20698,15,20,16,0,1
20260,15,67,4,0,0
20261,15,20,19,0,1
20697,15,20,15,0,1
20547,15,20,11,0,1
20236,15,20,3,0,1
20548,15,67,13,0,0
20235,15,67,19,0,0
20546,15,67,12,0,0
20052,15,20,6,0,1
20232,15,20,2,0,1
20051,15,67,17,0,0
20231,15,67,20,0,0
20549,15,20,10,0,1
20050,15,20,5,0,1
20610,15,67,14,0,0
20707,15,20,20,0,1
20708,15,20,9,0,1
20688,15,67,15,0,0
20687,15,20,8,0,1
20053,15,67,16,0,0
20063,41,28,7,0,0
21082,41,28,5,0,0
20900,41,28,6,0,0
20905,41,35,8,0,1
20901,41,35,4,0,1
20906,41,28,1,0,0
20902,41,28,3,0,0
20903,41,35,7,0,1
21083,41,35,5,0,1
20904,41,28,2,0,0
20073,41,35,1,0,1
21004,41,28,4,0,0
20064,41,35,3,0,1
20065,41,28,8,0,0
20066,41,35,2,0,1
21005,41,35,6,0,1
21042,99,45,4,0,1
21041,99,34,2,0,0
21003,99,45,2,0,1
21000,99,34,3,0,0
21002,99,34,4,0,0
20907,99,34,1,0,0
21001,99,45,3,0,1
20852,99,45,1,0,1
21029,40,38,4,0,1
21030,40,28,2,0,0
20073,40,38,1,0,1
20076,40,28,4,0,0
20076,40,38,2,0,1
20899,40,28,1,0,0
20898,40,28,3,0,0
20897,40,38,3,0,1
20601,32,24,14,0,0
20600,32,56,14,0,1
20607,32,24,10,0,0
20606,32,56,13,0,1
21209,32,56,1,0,1
20197,32,56,2,0,1
20196,32,24,21,0,0
20030,32,56,5,0,1
20588,32,24,11,0,0
20587,32,56,16,0,1
20586,32,24,12,0,0
20589,32,56,17,0,1
20330,32,24,20,0,0
20331,32,56,3,0,1
20039,32,24,14,0,0
20869,32,56,17,0,1
20037,32,24,15,0,0
20035,32,24,16,0,0
20036,32,56,8,0,1
20033,32,24,17,0,0
20034,32,56,7,0,1
20031,32,24,18,0,0
20032,32,56,6,0,1
20591,32,56,18,0,1
20590,32,24,10,0,0
20880,32,24,7,0,0
20885,32,56,14,0,1
20886,32,24,9,0,0
21099,32,24,8,0,0
21551,32,24,13,0,0
21098,32,56,15,0,1
20029,32,24,19,0,0
20028,32,56,4,0,1
20592,32,24,9,0,0
20593,32,56,19,0,1
20870,32,24,6,0,0
20874,32,24,4,0,0
20614,32,56,9,0,1
20613,32,24,13,0,0
20873,32,56,19,0,1
20872,32,24,5,0,0
20612,32,56,10,0,1
20611,32,24,12,0,0
20871,32,56,18,0,1
20878,32,24,2,0,0
20610,32,56,11,0,1
20877,32,56,21,0,1
20876,32,24,3,0,0
20875,32,56,20,0,1
20567,32,56,15,0,1
20879,32,24,1,0,0
20805,32,56,16,0,1
20608,32,56,12,0,1
20609,32,24,11,0,0
21051,55,24,4,0,0
21050,55,49,18,0,1
20887,55,49,17,0,1
20889,55,49,16,0,1
20888,55,24,5,0,0
21208,55,49,1,0,1
20197,55,49,2,0,1
20196,55,24,20,0,0
20029,55,24,18,0,0
20028,55,49,4,0,1
20030,55,49,5,0,1
21214,55,24,8,0,0
21213,55,49,14,0,1
20614,55,49,9,0,1
20892,55,24,7,0,0
20891,55,49,15,0,1
20613,55,24,12,0,0
20612,55,49,10,0,1
20890,55,24,6,0,0
20611,55,24,11,0,0
20610,55,49,11,0,1
21085,55,24,10,0,0
21086,55,49,12,0,1
21084,55,49,13,0,1
20330,55,24,19,0,0
20331,55,49,3,0,1
20039,55,24,13,0,0
21045,55,24,1,0,0
20037,55,24,14,0,0
21046,55,49,20,0,1
20035,55,24,15,0,0
20036,55,49,8,0,1
21049,55,24,3,0,0
20033,55,24,16,0,0
20034,55,49,7,0,1
21047,55,24,2,0,0
20031,55,24,17,0,0
21048,55,49,19,0,1
20032,55,49,6,0,1
20784,55,24,9,0,0
21020,48,51,6,0,1
21209,48,51,1,0,1
21100,48,51,12,0,1
21103,48,51,10,0,1
21096,48,24,3,0,0
21097,48,51,15,0,1
20197,48,51,2,0,1
21396,48,24,2,0,0
20196,48,24,16,0,0
21397,48,51,16,0,1
21021,48,24,12,0,0
20959,48,24,6,0,0
21023,48,51,4,0,1
21215,48,24,1,0,0
21401,48,24,5,0,0
21402,48,51,13,0,1
20080,48,24,14,0,0
21088,48,51,11,0,1
21087,48,24,7,0,0
21019,48,24,10,0,0
21018,48,51,8,0,1
21017,48,24,9,0,0
21016,48,51,9,0,1
21015,48,24,13,0,0
21014,48,51,5,0,1
21013,48,24,11,0,0
20111,48,51,3,0,1
20110,48,24,15,0,0
21012,48,51,7,0,1
20963,48,24,4,0,0
20964,48,51,14,0,1
21010,48,24,8,0,0
20100,80,52,7,0,1
20518,80,52,8,0,1
21221,80,24,2,0,0
21222,80,52,17,0,1
21223,80,24,4,0,0
21224,80,52,15,0,1
21225,80,24,5,0,0
21226,80,52,14,0,1
20102,80,52,6,0,1
20075,80,24,7,0,0
21229,80,24,14,0,0
20099,80,24,12,0,0
20197,80,52,2,0,1
20196,80,24,16,0,0
20475,80,52,9,0,1
20473,80,52,10,0,1
20163,80,24,6,0,0
20164,80,52,13,0,1
20474,80,24,10,0,0
20024,80,24,13,0,0
20165,80,52,5,0,1
20472,80,24,9,0,0
21230,80,52,4,0,1
21211,80,52,1,0,1
20173,80,52,11,0,1
21218,80,24,1,0,0
20172,80,24,8,0,0
20171,80,52,12,0,1
20844,80,24,3,0,0
20845,80,52,16,0,1
20291,80,24,15,0,0
20111,80,52,3,0,1
20136,80,24,11,0,0
20100,43,36,7,0,1
20102,43,36,6,0,1
20470,43,24,22,0,0
21209,43,36,1,0,1
20909,43,36,14,0,1
20908,43,24,19,0,0
20099,43,24,26,0,0
20197,43,36,2,0,1
20913,43,36,16,0,1
20912,43,24,17,0,0
20196,43,24,30,0,0
20475,43,36,9,0,1
20915,43,36,17,0,1
20914,43,24,16,0,0
20473,43,36,10,0,1
20474,43,24,24,0,0
20471,43,36,11,0,1
20911,43,36,15,0,1
20472,43,24,23,0,0
20910,43,24,18,0,0
20918,43,24,14,0,0
20919,43,36,19,0,1
20916,43,24,15,0,0
20917,43,36,18,0,1
20926,43,24,10,0,0
20926,43,36,22,0,1
20925,43,36,26,0,1
20924,43,24,7,0,0
20923,43,24,9,0,0
20923,43,36,21,0,1
20922,43,24,12,0,0
20922,43,36,24,0,1
20921,43,24,8,0,0
20921,43,36,20,0,1
20920,43,24,13,0,0
20920,43,36,25,0,1
20136,43,24,25,0,0
20518,43,36,8,0,1
21229,43,24,28,0,0
20024,43,24,27,0,0
20165,43,36,5,0,1
20978,43,24,1,0,0
20979,43,24,2,0,0
21028,43,24,11,0,0
21028,43,36,23,0,1
21230,43,36,4,0,1
20469,43,36,12,0,1
20468,43,24,21,0,0
20467,43,36,13,0,1
20466,43,24,20,0,0
20980,43,36,31,0,1
20983,43,24,6,0,0
20984,43,36,27,0,1
20981,43,24,3,0,0
20982,43,36,30,0,1
20291,43,24,29,0,0
20987,43,24,5,0,0
20988,43,36,28,0,1
20985,43,24,4,0,0
20986,43,36,29,0,1
20111,43,36,3,0,1
20100,62,48,7,0,1
20518,62,48,8,0,1
20102,62,48,6,0,1
20909,62,48,14,0,1
20470,62,24,9,0,0
21229,62,24,15,0,0
20908,62,24,6,0,0
20099,62,24,13,0,0
20931,62,24,3,0,0
20197,62,48,2,0,1
20196,62,24,17,0,0
20475,62,48,9,0,1
20933,62,24,2,0,0
20932,62,48,17,0,1
20473,62,48,10,0,1
20935,62,24,1,0,0
20934,62,48,18,0,1
20474,62,24,11,0,0
20024,62,24,14,0,0
20911,62,48,15,0,1
20471,62,48,11,0,1
20165,62,48,5,0,1
20472,62,24,10,0,0
20910,62,24,5,0,0
21232,62,48,16,0,1
20469,62,48,12,0,1
21230,62,48,4,0,1
20468,62,24,8,0,0
21231,62,24,4,0,0
21211,62,48,1,0,1
20467,62,48,13,0,1
20466,62,24,7,0,0
20291,62,24,16,0,0
20111,62,48,3,0,1
20136,62,24,12,0,0
20516,45,24,14,0,0
20514,45,24,13,0,0
20620,45,13,9,0,1
21207,45,13,1,0,1
20478,45,13,4,0,1
20169,45,13,10,0,1
21008,45,13,11,0,1
21007,45,24,6,0,0
20937,45,13,12,0,1
20936,45,24,5,0,0
20349,45,13,3,0,1
20619,45,24,8,0,0
20815,45,24,7,0,0
20618,45,13,8,0,1
20617,45,24,9,0,0
20616,45,13,7,0,1
20996,45,24,2,0,0
20615,45,24,10,0,0
20540,45,24,11,0,0
20938,45,24,4,0,0
21239,45,24,16,0,0
20939,45,13,13,0,1
20543,45,13,5,0,1
20541,45,13,6,0,1
20350,45,24,15,0,0
20542,45,24,12,0,0
20942,45,24,1,0,0
20941,45,13,14,0,1
20940,45,24,3,0,0
21152,45,24,17,0,0
21150,45,13,2,0,1
20534,46,24,16,0,0
20516,46,24,22,0,0
20535,46,42,9,0,1
20536,46,24,17,0,0
20537,46,42,8,0,1
20538,46,24,18,0,0
20539,46,42,7,0,1
20949,46,24,3,0,0
20514,46,24,21,0,0
20530,46,24,14,0,0
20531,46,42,11,0,1
20532,46,24,15,0,0
20533,46,42,10,0,1
20478,46,42,4,0,1
21552,46,24,1,0,0
20950,46,42,22,0,1
20951,46,24,2,0,0
21554,46,42,23,0,1
20349,46,42,3,0,1
20529,46,42,12,0,1
20527,46,42,13,0,1
20528,46,24,13,0,0
20525,46,42,14,0,1
21211,46,42,1,0,1
20526,46,24,12,0,0
20523,46,42,15,0,1
20524,46,24,11,0,0
20521,46,42,16,0,1
20522,46,24,10,0,0
20540,46,24,19,0,0
20520,46,24,9,0,0
21239,46,24,24,0,0
20543,46,42,5,0,1
20541,46,42,6,0,1
20542,46,24,20,0,0
20350,46,24,23,0,0
20944,46,42,17,0,1
20943,46,24,8,0,0
20948,46,42,20,0,1
20947,46,24,5,0,0
20946,46,42,19,0,1
20945,46,24,6,0,0
21035,46,42,18,0,1
21034,46,24,7,0,0
21033,46,42,21,0,1
21032,46,24,4,0,0
21152,46,24,25,0,0
21150,46,42,2,0,1
20100,81,50,7,0,1
20102,81,50,6,0,1
21229,81,24,12,0,0
21242,81,50,15,0,1
21391,81,24,3,0,0
21241,81,24,2,0,0
21244,81,50,13,0,1
21104,81,24,5,0,0
21105,81,50,12,0,1
20099,81,24,10,0,0
21243,81,24,4,0,0
20167,81,24,7,0,0
20197,81,50,2,0,1
20196,81,24,14,0,0
21240,81,24,1,0,0
20024,81,24,11,0,0
20832,81,24,6,0,0
20833,81,50,11,0,1
20165,81,50,5,0,1
20637,81,50,8,0,1
20633,81,50,10,0,1
20634,81,24,8,0,0
20635,81,50,9,0,1
20636,81,24,9,0,0
21230,81,50,4,0,1
21211,81,50,1,0,1
21400,81,50,14,0,1
20291,81,24,13,0,0
20111,81,50,3,0,1
21245,24,24,6,0,0
21245,24,47,14,0,1
21229,24,24,16,0,0
20192,24,24,12,0,0
20193,24,47,7,0,1
20194,24,24,13,0,0
21207,24,47,1,0,1
20195,24,47,6,0,1
20776,24,24,5,0,0
20197,24,47,2,0,1
20777,24,47,14,0,1
20196,24,24,18,0,0
20778,24,24,7,0,0
20855,24,24,6,0,0
20856,24,47,13,0,1
20779,24,47,12,0,1
20678,24,24,11,0,0
20024,24,24,15,0,0
20165,24,24,14,0,0
20679,24,47,8,0,1
20812,24,47,9,0,1
20770,24,24,2,0,0
20771,24,47,17,0,1
20811,24,24,10,0,0
20772,24,24,3,0,0
20773,24,47,16,0,1
20774,24,24,4,0,0
20775,24,47,15,0,1
21230,24,47,4,0,1
20769,24,24,1,0,0
20291,24,24,17,0,0
20781,24,47,11,0,1
20782,24,24,9,0,0
20669,24,47,5,0,1
20780,24,24,8,0,0
20111,24,47,3,0,1
20783,24,47,10,0,1
21429,93,54,10,0,1
20435,93,54,8,0,1
21430,93,24,2,0,0
20424,93,54,6,0,1
20295,93,54,2,0,1
20434,93,24,5,0,0
21101,93,54,7,0,1
20425,93,24,6,0,0
20296,93,24,10,0,0
21102,93,24,5,0,0
21208,93,54,1,0,1
20848,93,54,8,0,1
20306,93,24,8,0,0
20342,93,54,3,0,1
21089,93,24,1,0,0
20849,93,24,4,0,0
20664,93,24,3,0,0
20664,93,54,9,0,1
20343,93,24,9,0,0
20307,93,54,4,0,1
20646,93,54,5,0,1
20647,93,24,7,0,0
20160,65,24,7,0,0
21207,65,9,1,0,1
20128,65,9,10,0,1
20970,65,9,15,0,1
20971,65,24,3,0,0
20127,65,24,9,0,0
20973,65,24,2,0,0
20129,65,24,8,0,0
20124,65,9,8,0,1
20974,65,24,1,0,0
20123,65,24,11,0,0
20126,65,9,9,0,1
20125,65,24,10,0,0
20120,65,9,6,0,1
20122,65,9,7,0,1
20121,65,24,12,0,0
20158,65,24,6,0,0
20159,65,9,11,0,1
20156,65,24,5,0,0
20157,65,9,12,0,1
20119,65,24,13,0,0
20118,65,9,5,0,1
20155,65,9,13,0,1
20117,65,24,14,0,0
20116,65,9,4,0,1
20115,65,24,15,0,0
20969,65,24,4,0,0
20114,65,9,3,0,1
20113,65,24,16,0,0
20112,65,9,2,0,1
20968,65,9,14,0,1
20627,95,46,16,0,1
20626,95,46,15,0,1
20536,95,63,12,0,0
20629,95,46,17,0,1
20537,95,46,9,0,1
20538,95,63,13,0,0
20539,95,46,8,0,1
20625,95,46,14,0,1
20621,95,63,2,0,0
20192,95,63,17,0,0
20193,95,46,4,0,1
20194,95,63,18,0,0
20195,95,46,3,0,1
20630,95,46,18,0,1
20631,95,46,20,0,1
20169,95,63,1,0,0
20632,95,63,3,0,0
20632,95,46,19,0,1
20678,95,63,16,0,0
20677,95,46,10,0,1
20024,95,46,1,0,1
20165,95,63,19,0,0
20679,95,46,5,0,1
20674,95,63,10,0,0
20673,95,46,12,0,1
20676,95,63,11,0,0
20812,95,46,6,0,1
20811,95,63,15,0,0
20675,95,46,11,0,1
20670,95,63,8,0,0
20672,95,63,9,0,0
20671,95,46,13,0,1
20540,95,63,14,0,0
20541,95,46,7,0,1
20170,95,63,7,0,0
20669,95,46,2,0,1
20686,95,63,4,0,0
20685,95,63,5,0,0
20684,95,63,6,0,0
