arret_id,trajet_id,heure_depart,stop_sequence,terminus
21211,2385860,820,1,0
20197,2385860,821,2,0
20111,2385860,823,3,0
21230,2385860,825,4,0
20165,2385860,827,5,0
20102,2385860,828,6,0
20100,2385860,830,7,0
20518,2385860,833,8,0
20475,2385860,834,9,0
20473,2385860,835,10,0
20173,2385860,839,11,0
20171,2385860,839,12,0
20164,2385860,840,13,0
21226,2385860,842,14,0
21224,2385860,844,15,0
20845,2385860,846,16,0
21222,2385860,850,17,0
21218,2385860,853,18,1
21211,2385861,880,1,0
20197,2385861,881,2,0
20111,2385861,883,3,0
21230,2385861,885,4,0
20165,2385861,887,5,0
20102,2385861,888,6,0
20100,2385861,890,7,0
20518,2385861,893,8,0
20475,2385861,894,9,0
20473,2385861,895,10,0
20173,2385861,899,11,0
20171,2385861,899,12,0
20164,2385861,900,13,0
21226,2385861,902,14,0
21224,2385861,904,15,0
20845,2385861,906,16,0
21222,2385861,910,17,0
21218,2385861,913,18,1
21211,2385862,1000,1,0
20197,2385862,1001,2,0
20111,2385862,1003,3,0
21230,2385862,1005,4,0
20165,2385862,1007,5,0
20102,2385862,1008,6,0
20100,2385862,1010,7,0
20518,2385862,1013,8,0
20475,2385862,1014,9,0
20473,2385862,1015,10,0
20173,2385862,1019,11,0
20171,2385862,1019,12,0
20164,2385862,1020,13,0
21226,2385862,1022,14,0
21224,2385862,1024,15,0
20845,2385862,1026,16,0
21222,2385862,1030,17,0
21218,2385862,1033,18,1
21211,2385863,1180,1,0
20197,2385863,1181,2,0
20111,2385863,1183,3,0
21230,2385863,1185,4,0
20165,2385863,1187,5,0
20102,2385863,1188,6,0
20100,2385863,1190,7,0
20518,2385863,1193,8,0
20475,2385863,1194,9,0
20473,2385863,1195,10,0
20173,2385863,1199,11,0
20171,2385863,1199,12,0
20164,2385863,1200,13,0
21226,2385863,1202,14,0
21224,2385863,1204,15,0
20845,2385863,1206,16,0
21222,2385863,1210,17,0
21218,2385863,1213,18,1
21211,2385864,1210,1,0
20197,2385864,1211,2,0
20111,2385864,1213,3,0
21230,2385864,1215,4,0
20165,2385864,1217,5,0
20102,2385864,1218,6,0
20100,2385864,1220,7,0
20518,2385864,1223,8,0
20475,2385864,1224,9,0
20473,2385864,1225,10,0
20173,2385864,1229,11,0
20171,2385864,1229,12,0
20164,2385864,1230,13,0
21226,2385864,1232,14,0
21224,2385864,1234,15,0
20845,2385864,1236,16,0
21222,2385864,1240,17,0
21218,2385864,1243,18,1
21211,2385865,1240,1,0
20197,2385865,1241,2,0
20111,2385865,1243,3,0
21230,2385865,1245,4,0
20165,2385865,1247,5,0
20102,2385865,1248,6,0
20100,2385865,1250,7,0
20518,2385865,1253,8,0
20475,2385865,1254,9,0
20473,2385865,1255,10,0
20173,2385865,1259,11,0
20171,2385865,1259,12,0
20164,2385865,1260,13,0
21226,2385865,1262,14,0
21224,2385865,1264,15,0
20845,2385865,1266,16,0
21222,2385865,1270,17,0
21218,2385865,1273,18,1
21218,2385866,314,1,0
21221,2385866,315,2,0
20844,2385866,319,3,0
21223,2385866,320,4,0
21225,2385866,322,5,0
20163,2385866,324,6,0
20075,2385866,325,7,0
20172,2385866,326,8,0
20472,2385866,327,9,0
20474,2385866,328,10,0
20136,2385866,328,11,0
20099,2385866,330,12,0
20024,2385866,332,13,0
21229,2385866,333,14,0
20291,2385866,337,15,0
20196,2385866,338,16,0
21210,2385866,340,17,1
21218,2385867,364,1,0
21221,2385867,365,2,0
20844,2385867,369,3,0
21223,2385867,370,4,0
21225,2385867,372,5,0
20163,2385867,374,6,0
20075,2385867,375,7,0
20172,2385867,376,8,0
20472,2385867,377,9,0
20474,2385867,378,10,0
20136,2385867,378,11,0
20099,2385867,380,12,0
20024,2385867,382,13,0
21229,2385867,383,14,0
20291,2385867,387,15,0
20196,2385867,388,16,0
21210,2385867,390,17,1
21218,2385868,394,1,0
21221,2385868,395,2,0
20844,2385868,399,3,0
21223,2385868,400,4,0
21225,2385868,402,5,0
20163,2385868,404,6,0
20075,2385868,405,7,0
20172,2385868,406,8,0
20472,2385868,407,9,0
20474,2385868,408,10,0
20136,2385868,408,11,0
20099,2385868,410,12,0
