arret_id,trajet_id,heure_depart,stop_sequence,terminus
20556,3982,990,1,0
20705,3982,992,2,0
20262,3982,993,3,0
20260,3982,994,4,0
20703,3982,995,5,0
20701,3982,996,6,0
20699,3982,996,7,0
20696,3982,997,8,0
20694,3982,998,9,0
20282,3982,999,10,0
20692,3982,999,11,0
20546,3982,1001,12,0
20548,3982,1002,13,0
20610,3982,1004,14,0
20688,3982,1006,15,0
20053,3982,1006,16,0
20051,3982,1007,17,0
20049,3982,1008,18,0
20235,3982,1009,19,0
20231,3982,1010,20,0
20227,3982,1011,21,1
20556,1815,510,1,0
20705,1815,512,2,0
20262,1815,513,3,0
20260,1815,514,4,0
20703,1815,515,5,0
20701,1815,516,6,0
20699,1815,516,7,0
20696,1815,517,8,0
20694,1815,518,9,0
20282,1815,519,10,0
20692,1815,519,11,0
20546,1815,521,12,0
20548,1815,522,13,0
20610,1815,524,14,0
20688,1815,526,15,0
20053,1815,526,16,0
20051,1815,527,17,0
20049,1815,528,18,0
20235,1815,529,19,0
20231,1815,530,20,0
20227,1815,531,21,1
20228,1706,900,1,0
20232,1706,900,2,0
20236,1706,901,3,0
20048,1706,901,4,0
20050,1706,902,5,0
20052,1706,903,6,0
20180,1706,903,7,0
20687,1706,904,8,0
20708,1706,905,9,0
20549,1706,907,10,0
20547,1706,908,11,0
20693,1706,910,12,0
20283,1706,911,13,0
20695,1706,912,14,0
20697,1706,913,15,0
20698,1706,914,16,0
20700,1706,915,17,0
20702,1706,916,18,0
20261,1706,917,19,0
20707,1706,917,20,0
20704,1706,919,21,0
20556,1706,922,22,1
20556,5759,570,1,0
20705,5759,572,2,0
20262,5759,573,3,0
20260,5759,574,4,0
20703,5759,575,5,0
20701,5759,576,6,0
20699,5759,576,7,0
20696,5759,577,8,0
20694,5759,578,9,0
20282,5759,579,10,0
20692,5759,579,11,0
20546,5759,581,12,0
20548,5759,582,13,0
20610,5759,584,14,0
20688,5759,586,15,0
20053,5759,586,16,0
20051,5759,587,17,0
20049,5759,588,18,0
20235,5759,589,19,0
20231,5759,590,20,0
20227,5759,591,21,1
20556,1366,630,1,0
20705,1366,632,2,0
20262,1366,633,3,0
20260,1366,634,4,0
20703,1366,635,5,0
20701,1366,636,6,0
20699,1366,636,7,0
20696,1366,637,8,0
20694,1366,638,9,0
20282,1366,639,10,0
20692,1366,639,11,0
20546,1366,641,12,0
20548,1366,642,13,0
20610,1366,644,14,0
20688,1366,646,15,0
20053,1366,646,16,0
20051,1366,647,17,0
20049,1366,648,18,0
