arret_id,trajet_id,heure_depart,stop_sequence,terminus
20008,3295,830,1,0
20331,3295,834,2,0
20290,3295,835,3,0
20359,3295,838,4,0
20361,3295,838,5,0
20363,3295,838,6,0
20365,3295,839,7,0
20089,3295,840,8,0
20087,3295,841,9,0
20085,3295,842,10,0
20083,3295,843,11,0
20852,3295,844,12,0
20081,3295,844,13,0
20069,3295,845,14,0
20073,3295,847,15,0
20066,3295,848,16,0
20064,3295,849,17,0
20858,3295,850,18,0
21054,3295,851,19,1
21054,3271,542,1,0
20854,3271,543,2,0
20063,3271,544,3,0
20065,3271,546,4,0
20072,3271,548,5,0
20070,3271,548,6,0
20082,3271,550,7,0
20853,3271,551,8,0
20084,3271,552,9,0
20086,3271,553,10,0
20088,3271,554,11,0
20090,3271,555,12,0
20364,3271,558,13,0
20362,3271,559,14,0
20360,3271,559,15,0
20358,3271,561,16,0
20291,3271,563,17,0
20330,3271,564,18,0
20109,3271,565,19,0
20008,3271,567,20,1
21054,2207,433,1,0
20854,2207,434,2,0
20063,2207,435,3,0
20065,2207,436,4,0
20072,2207,438,5,0
20070,2207,438,6,0
20082,2207,440,7,0
20853,2207,441,8,0
20084,2207,442,9,0
20086,2207,443,10,0
20088,2207,444,11,0
20090,2207,445,12,0
20364,2207,449,13,0
20362,2207,450,14,0
20360,2207,451,15,0
20358,2207,453,16,0
20291,2207,455,17,0
20330,2207,457,18,0
20109,2207,458,19,0
20008,2207,460,20,1
20008,3336,745,1,0
20331,3336,749,2,0
20290,3336,750,3,0
20359,3336,753,4,0
20361,3336,753,5,0
20363,3336,753,6,0
20365,3336,754,7,0
20089,3336,755,8,0
20087,3336,756,9,0
20085,3336,757,10,0
20083,3336,758,11,0
20852,3336,759,12,0
20081,3336,760,13,0
20069,3336,761,14,0
20073,3336,763,15,0
20066,3336,764,16,0
20064,3336,765,17,0
20858,3336,766,18,0
21054,3336,767,19,1
20008,2281,465,1,0
20331,2281,469,2,0
20290,2281,470,3,0
20359,2281,473,4,0
20361,2281,473,5,0
20363,2281,473,6,0
20365,2281,474,7,0
20089,2281,475,8,0
20087,2281,476,9,0
20085,2281,477,10,0
20083,2281,477,11,0
20852,2281,478,12,0
20081,2281,479,13,0
20069,2281,479,14,0
20073,2281,481,15,0
20066,2281,482,16,0
20064,2281,483,17,0
20858,2281,484,18,0
21054,2281,485,19,1
21054,3811,485,1,0
20854,3811,487,2,0
20063,3811,488,3,0
20065,3811,490,4,0
20072,3811,493,5,0
20070,3811,494,6,0
20082,3811,496,7,0
20853,3811,497,8,0
20084,3811,498,9,0
20086,3811,499,10,0
20088,3811,501,11,0
20090,3811,502,12,0
20364,3811,506,13,0
20362,3811,507,14,0
20360,3811,508,15,0
20358,3811,509,16,0
20291,3811,512,17,0
20330,3811,514,18,0
20109,3811,515,19,0
20008,3811,516,20,1
21054,3043,1086,1,0
20854,3043,1088,2,0
20063,3043,1089,3,0
20065,3043,1090,4,0
20072,3043,1093,5,0
20070,3043,1093,6,0
20082,3043,1095,7,0
20853,3043,1096,8,0
20084,3043,1097,9,0
20086,3043,1098,10,0
20088,3043,1099,11,0
20090,3043,1100,12,0
20364,3043,1103,13,0
20362,3043,1104,14,0
20360,3043,1104,15,0
20358,3043,1106,16,0
20291,3043,1108,17,0
20330,3043,1109,18,0
20109,3043,1110,19,0
20008,3043,1112,20,1
20008,3089,1117,1,0
20331,3089,1121,2,0
20290,3089,1122,3,0
20359,3089,1125,4,0
20361,3089,1125,5,0
20363,3089,1125,6,0
20365,3089,1126,7,0
20089,3089,1127,8,0
20087,3089,1128,9,0
20085,3089,1129,10,0
20083,3089,1130,11,0
20852,3089,1131,12,0
20081,3089,1133,13,0
20069,3089,1133,14,0
20073,3089,1136,15,0
20066,3089,1137,16,0
20064,3089,1139,17,0
20858,3089,1140,18,0
21054,3089,1142,19,1
21054,3095,799,1,0
20854,3095,800,2,0
20063,3095,801,3,0
20065,3095,803,4,0
20072,3095,805,5,0
20070,3095,805,6,0
20082,3095,807,7,0
20853,3095,808,8,0
20084,3095,809,9,0
20086,3095,810,10,0
20088,3095,811,11,0
20090,3095,812,12,0
20364,3095,815,13,0
20362,3095,816,14,0
20360,3095,816,15,0
20358,3095,818,16,0
20291,3095,820,17,0
20330,3095,821,18,0
20109,3095,822,19,0
20008,3095,824,20,1
20359,1809,465,1,0
20361,1809,465,2,0
20363,1809,465,3,0
20365,1809,466,4,0
20089,1809,467,5,0
20087,1809,468,6,0
20085,1809,469,7,0
20083,1809,469,8,0
20852,1809,470,9,0
20081,1809,471,10,0
20069,1809,471,11,0
20073,1809,473,12,0
20066,1809,474,13,0
20064,1809,475,14,0
20858,1809,476,15,0
21054,1809,477,16,1
21054,4706,1141,1,0
20854,4706,1142,2,0
20063,4706,1142,3,0
20065,4706,1143,4,0
20072,4706,1145,5,0
20070,4706,1145,6,0
20082,4706,1146,7,0
20853,4706,1147,8,0
20084,4706,1148,9,0
20086,4706,1149,10,0
20088,4706,1150,11,0
20090,4706,1151,12,0
20364,4706,1154,13,0
20362,4706,1155,14,0
20360,4706,1155,15,0
20358,4706,1157,16,0
20291,4706,1159,17,0
20330,4706,1160,18,0
20109,4706,1161,19,0
20008,4706,1163,20,1
21054,4616,859,1,0
20854,4616,860,2,0
20063,4616,861,3,0
20065,4616,863,4,0
