arret_id,trajet_id,heure_depart,stop_sequence,terminus
21240,439801,924,1,0
21241,439801,925,2,0
21391,439801,926,3,0
21243,439801,927,4,0
21104,439801,928,5,0
20832,439801,928,6,0
20167,439801,930,7,0
20634,439801,930,8,0
20636,439801,931,9,0
20099,439801,934,10,0
20024,439801,936,11,0
21229,439801,937,12,0
20291,439801,941,13,0
20196,439801,942,14,0
21210,439801,944,15,1
21240,439800,849,1,0
21241,439800,850,2,0
21391,439800,851,3,0
21243,439800,852,4,0
21104,439800,853,5,0
20832,439800,853,6,0
20167,439800,855,7,0
20634,439800,855,8,0
20636,439800,856,9,0
20099,439800,859,10,0
20024,439800,861,11,0
21229,439800,862,12,0
20291,439800,866,13,0
20196,439800,867,14,0
21210,439800,869,15,1
21211,439804,511,1,0
20197,439804,512,2,0
20111,439804,513,3,0
21230,439804,516,4,0
20165,439804,518,5,0
20102,439804,519,6,0
20100,439804,519,7,0
20637,439804,522,8,0
20635,439804,522,9,0
20633,439804,523,10,0
20833,439804,525,11,0
21105,439804,525,12,0
21244,439804,525,13,0
21400,439804,527,14,0
21242,439804,528,15,0
21240,439804,531,16,1
21211,439805,594,1,0
20197,439805,595,2,0
20111,439805,596,3,0
21230,439805,599,4,0
20165,439805,601,5,0
20102,439805,602,6,0
20100,439805,602,7,0
20637,439805,605,8,0
20635,439805,605,9,0
20633,439805,606,10,0
20833,439805,608,11,0
21105,439805,608,12,0
21244,439805,608,13,0
21400,439805,610,14,0
21242,439805,611,15,0
21240,439805,614,16,1
21240,439802,1029,1,0
21241,439802,1030,2,0
21391,439802,1031,3,0
21243,439802,1032,4,0
21104,439802,1033,5,0
20832,439802,1033,6,0
20167,439802,1035,7,0
20634,439802,1035,8,0
20636,439802,1036,9,0
20099,439802,1039,10,0
20024,439802,1041,11,0
21229,439802,1042,12,0
20291,439802,1046,13,0
20196,439802,1047,14,0
21210,439802,1049,15,1
21240,439803,1122,1,0
21241,439803,1123,2,0
21391,439803,1124,3,0
21243,439803,1125,4,0
21104,439803,1126,5,0
20832,439803,1126,6,0
20167,439803,1128,7,0
20634,439803,1128,8,0
20636,439803,1129,9,0
20099,439803,1132,10,0
20024,439803,1134,11,0
21229,439803,1135,12,0
20291,439803,1139,13,0
20196,439803,1140,14,0
21210,439803,1142,15,1
21211,439808,866,1,0
20197,439808,867,2,0
20111,439808,868,3,0
21230,439808,871,4,0
20165,439808,873,5,0
20102,439808,874,6,0
20100,439808,874,7,0
20637,439808,877,8,0
20635,439808,877,9,0
20633,439808,878,10,0
20833,439808,880,11,0
21105,439808,880,12,0
21244,439808,880,13,0
21400,439808,882,14,0
21242,439808,883,15,0
21240,439808,886,16,1
21211,439809,971,1,0
20197,439809,972,2,0
20111,439809,973,3,0
21230,439809,976,4,0
20165,439809,978,5,0
20102,439809,979,6,0
20100,439809,979,7,0
20637,439809,982,8,0
20635,439809,982,9,0
20633,439809,983,10,0
20833,439809,985,11,0
21105,439809,985,12,0
21244,439809,985,13,0
21400,439809,987,14,0
21242,439809,988,15,0
21240,439809,991,16,1
21211,439806,691,1,0
20197,439806,692,2,0
20111,439806,693,3,0
