arret_id,trajet_id,heure_depart,stop_sequence,terminus
20978,58,300,1,0
20979,58,301,2,0
20981,58,301,3,0
20985,58,303,4,0
20987,58,304,5,0
20983,58,306,6,0
20924,58,307,7,0
20921,58,308,8,0
20923,58,308,9,0
20926,58,310,10,0
21028,58,310,11,0
20922,58,310,12,0
20920,58,311,13,0
20918,58,311,14,0
20916,58,318,15,0
20914,58,319,16,0
20912,58,319,17,0
20910,58,320,18,0
20908,58,322,19,0
20466,58,325,20,0
20468,58,326,21,0
20470,58,326,22,0
20472,58,327,23,0
20474,58,328,24,0
20136,58,329,25,0
20099,58,331,26,0
20024,58,332,27,0
21229,58,334,28,0
20291,58,337,29,0
20196,58,338,30,0
21212,58,340,31,1
21209,3288,1030,1,0
20197,3288,1031,2,0
20111,3288,1033,3,0
21230,3288,1036,4,0
20165,3288,1038,5,0
20102,3288,1039,6,0
20100,3288,1041,7,0
20518,3288,1042,8,0
20475,3288,1043,9,0
20473,3288,1044,10,0
20471,3288,1044,11,0
20469,3288,1046,12,0
20467,3288,1046,13,0
20909,3288,1048,14,0
20911,3288,1050,15,0
20913,3288,1051,16,0
20915,3288,1052,17,0
20917,3288,1052,18,0
20919,3288,1063,19,0
20921,3288,1063,20,0
20923,3288,1064,21,0
20926,3288,1065,22,0
21028,3288,1065,23,0
20922,3288,1066,24,0
20920,3288,1067,25,0
20925,3288,1067,26,0
20984,3288,1068,27,0
20988,3288,1071,28,0
20986,3288,1072,29,0
20982,3288,1074,30,0
20980,3288,1074,31,0
20978,3288,1076,32,1
20978,3296,495,1,0
20979,3296,496,2,0
20981,3296,497,3,0
20985,3296,498,4,0
20987,3296,499,5,0
20983,3296,502,6,0
20924,3296,503,7,0
20921,3296,503,8,0
20923,3296,504,9,0
20926,3296,505,10,0
21028,3296,505,11,0
20922,3296,506,12,0
20920,3296,506,13,0
20918,3296,507,14,0
20916,3296,514,15,0
20914,3296,514,16,0
20912,3296,515,17,0
20910,3296,516,18,0
20908,3296,518,19,0
20466,3296,521,20,0
20468,3296,521,21,0
20470,3296,522,22,0
20472,3296,524,23,0
20474,3296,525,24,0
20136,3296,527,25,0
20099,3296,530,26,0
20024,3296,531,27,0
21229,3296,533,28,0
20291,3296,536,29,0
20196,3296,537,30,0
21212,3296,539,31,1
20978,3202,969,1,0
20979,3202,970,2,0
20981,3202,970,3,0
20985,3202,972,4,0
20987,3202,973,5,0
20983,3202,975,6,0
20924,3202,976,7,0
20921,3202,977,8,0
20923,3202,977,9,0
20926,3202,979,10,0
