arret_id,trajet_id,heure_depart,stop_sequence,terminus
20054,2393990,915,1,0
20053,2393990,915,2,0
20051,2393990,916,3,0
20049,2393990,917,4,0
20047,2393990,919,5,0
20045,2393990,919,6,0
20043,2393990,920,7,0
20040,2393990,921,8,0
20039,2393990,923,9,0
20037,2393990,924,10,0
20035,2393990,925,11,0
20033,2393990,926,12,0
20031,2393990,927,13,0
20029,2393990,929,14,0
20015,2393990,933,15,0
21189,2393990,936,16,0
20004,2393990,939,17,0
20107,2393990,941,18,0
20020,2393990,942,19,0
20165,2393990,945,20,0
20056,2393990,947,21,0
20057,2393990,948,22,0
20058,2393990,949,23,0
20021,2393990,950,24,1
20054,2393992,1057,1,0
20053,2393992,1057,2,0
20051,2393992,1058,3,0
20049,2393992,1059,4,0
20047,2393992,1061,5,0
20045,2393992,1061,6,0
20043,2393992,1062,7,0
20040,2393992,1063,8,0
20039,2393992,1065,9,0
20037,2393992,1066,10,0
20035,2393992,1067,11,0
20033,2393992,1068,12,0
20031,2393992,1069,13,0
20029,2393992,1071,14,0
20015,2393992,1075,15,0
21189,2393992,1078,16,0
20004,2393992,1081,17,0
20107,2393992,1083,18,0
20020,2393992,1084,19,0
20165,2393992,1087,20,0
20056,2393992,1089,21,0
20057,2393992,1090,22,0
20058,2393992,1091,23,0
20021,2393992,1092,24,1
20054,2393991,988,1,0
20053,2393991,988,2,0
20051,2393991,989,3,0
20049,2393991,990,4,0
20047,2393991,992,5,0
20045,2393991,992,6,0
20043,2393991,993,7,0
20040,2393991,994,8,0
20039,2393991,996,9,0
20037,2393991,997,10,0
20035,2393991,998,11,0
20033,2393991,999,12,0
20031,2393991,1000,13,0
20029,2393991,1002,14,0
20015,2393991,1006,15,0
21189,2393991,1009,16,0
20004,2393991,1012,17,0
20107,2393991,1014,18,0
20020,2393991,1015,19,0
20165,2393991,1018,20,0
20056,2393991,1020,21,0
20057,2393991,1021,22,0
20058,2393991,1022,23,0
20021,2393991,1023,24,1
20021,2393994,1210,1,0
20022,2393994,1210,2,0
20023,2393994,1210,3,0
20024,2393994,1212,4,0
20002,2393994,1215,5,0
20110,2393994,1218,6,0
20016,2393994,1220,7,0
20026,2393994,1221,8,0
20028,2393994,1223,9,0
20030,2393994,1223,10,0
20032,2393994,1225,11,0
20034,2393994,1226,12,0
20036,2393994,1227,13,0
20038,2393994,1229,14,0
20041,2393994,1229,15,0
20042,2393994,1230,16,0
20044,2393994,1231,17,0
20046,2393994,1232,18,0
20048,2393994,1233,19,0
20050,2393994,1234,20,0
20052,2393994,1236,21,0
20054,2393994,1237,22,1
20054,2393993,1130,1,0
20053,2393993,1130,2,0
20051,2393993,1131,3,0
20049,2393993,1132,4,0
20047,2393993,1134,5,0
20045,2393993,1134,6,0
20043,2393993,1135,7,0
20040,2393993,1136,8,0
20039,2393993,1138,9,0
20037,2393993,1139,10,0
20035,2393993,1139,11,0
20033,2393993,1140,12,0
20031,2393993,1142,13,0
20029,2393993,1143,14,0
20015,2393993,1146,15,0
21189,2393993,1149,16,0
20004,2393993,1152,17,0
20107,2393993,1153,18,0
20020,2393993,1154,19,0
20165,2393993,1157,20,0
20056,2393993,1159,21,0
20057,2393993,1160,22,0
20058,2393993,1161,23,0
20021,2393993,1162,24,1
20056,2393996,492,1,0
20024,2393996,493,2,0
20002,2393996,495,3,0
20110,2393996,497,4,0
20016,2393996,499,5,0
20026,2393996,500,6,0
20028,2393996,502,7,0
20030,2393996,502,8,0
20032,2393996,503,9,0
20034,2393996,504,10,0
20036,2393996,505,11,0
20038,2393996,506,12,0
20041,2393996,506,13,0
20042,2393996,507,14,0
20044,2393996,507,15,0
20046,2393996,508,16,0
20048,2393996,508,17,0
20050,2393996,509,18,0
20052,2393996,510,19,0
20054,2393996,511,20,1
20002,2393995,440,1,0
20110,2393995,442,2,0
20016,2393995,444,3,0
20026,2393995,445,4,0
20028,2393995,447,5,0
20030,2393995,447,6,0
20032,2393995,448,7,0
20034,2393995,449,8,0
20036,2393995,450,9,0
20038,2393995,451,10,0
20041,2393995,451,11,0
20042,2393995,452,12,0
20044,2393995,452,13,0
20046,2393995,453,14,0
20048,2393995,453,15,0
20050,2393995,454,16,0
20052,2393995,455,17,0
20054,2393995,456,18,1
20056,2393998,592,1,0
20024,2393998,593,2,0
20002,2393998,595,3,0
20110,2393998,597,4,0
20016,2393998,599,5,0
20026,2393998,600,6,0
20028,2393998,602,7,0
20030,2393998,602,8,0
20032,2393998,603,9,0
20034,2393998,604,10,0
20036,2393998,605,11,0
20038,2393998,606,12,0
20041,2393998,606,13,0
20042,2393998,607,14,0
20044,2393998,607,15,0
20046,2393998,608,16,0
20048,2393998,608,17,0
20050,2393998,609,18,0
20052,2393998,610,19,0
20054,2393998,611,20,1
20056,2393997,542,1,0
20024,2393997,543,2,0
20002,2393997,545,3,0
20110,2393997,547,4,0
20016,2393997,549,5,0
20026,2393997,550,6,0
20028,2393997,552,7,0
20030,2393997,552,8,0
20032,2393997,553,9,0
20034,2393997,554,10,0
20036,2393997,555,11,0
20038,2393997,556,12,0
20041,2393997,556,13,0
20042,2393997,557,14,0
20044,2393997,557,15,0
20046,2393997,558,16,0
20048,2393997,558,17,0
20050,2393997,559,18,0
20052,2393997,560,19,0
20054,2393997,561,20,1
20056,2393999,652,1,0
20024,2393999,653,2,0
20002,2393999,655,3,0
20110,2393999,657,4,0
20016,2393999,659,5,0
20026,2393999,660,6,0
