arret_id,trajet_id,heure_depart,stop_sequence,terminus
20380,1867358,574,1,0
20378,1867358,576,2,0
20376,1867358,576,3,0
20374,1867358,576,4,0
20372,1867358,577,5,0
20370,1867358,577,6,0
20368,1867358,578,7,0
20366,1867358,579,8,0
20093,1867358,579,9,0
20364,1867358,582,10,0
20362,1867358,582,11,0
20360,1867358,583,12,0
20358,1867358,584,13,0
20291,1867358,586,14,0
20330,1867358,588,15,0
20109,1867358,589,16,0
20012,1867358,591,17,1
20380,1867359,624,1,0
20378,1867359,626,2,0
20376,1867359,626,3,0
20374,1867359,626,4,0
20372,1867359,627,5,0
20370,1867359,627,6,0
20368,1867359,628,7,0
20366,1867359,629,8,0
20093,1867359,629,9,0
20364,1867359,632,10,0
20362,1867359,632,11,0
20360,1867359,633,12,0
20358,1867359,634,13,0
20291,1867359,636,14,0
20330,1867359,638,15,0
20109,1867359,639,16,0
20012,1867359,641,17,1
20380,1867356,474,1,0
20378,1867356,476,2,0
20376,1867356,476,3,0
20374,1867356,476,4,0
20372,1867356,477,5,0
20370,1867356,477,6,0
20368,1867356,478,7,0
20366,1867356,479,8,0
20093,1867356,479,9,0
20364,1867356,482,10,0
20362,1867356,482,11,0
20360,1867356,483,12,0
20358,1867356,484,13,0
20291,1867356,486,14,0
20330,1867356,488,15,0
20109,1867356,489,16,0
20012,1867356,491,17,1
20380,1867357,524,1,0
20378,1867357,526,2,0
20376,1867357,526,3,0
20374,1867357,526,4,0
20372,1867357,527,5,0
20370,1867357,527,6,0
20368,1867357,528,7,0
20366,1867357,529,8,0
20093,1867357,529,9,0
20364,1867357,532,10,0
20362,1867357,532,11,0
20360,1867357,533,12,0
20358,1867357,534,13,0
20291,1867357,536,14,0
20330,1867357,538,15,0
20109,1867357,539,16,0
20012,1867357,541,17,1
20001,1867391,545,1,0
20290,1867391,548,2,0
20359,1867391,550,3,0
20361,1867391,550,4,0
20363,1867391,551,5,0
20365,1867391,552,6,0
20094,1867391,554,7,0
20367,1867391,555,8,0
20369,1867391,555,9,0
20371,1867391,556,10,0
20373,1867391,557,11,0
20375,1867391,557,12,0
20377,1867391,558,13,0
20379,1867391,559,14,0
20380,1867391,561,15,1
20105,1867390,524,1,0
20334,1867390,524,2,0
20336,1867390,525,3,0
20337,1867390,526,4,0
20339,1867390,528,5,0
20341,1867390,529,6,0
20343,1867390,530,7,0
20344,1867390,530,8,0
20346,1867390,532,9,0
20296,1867390,533,10,0
20292,1867390,535,11,0
20013,1867390,537,12,0
20061,1867390,539,13,0
20001,1867390,541,14,1
20001,1867393,645,1,0
20290,1867393,648,2,0
20359,1867393,650,3,0
20361,1867393,650,4,0
20363,1867393,651,5,0
20365,1867393,652,6,0
20094,1867393,654,7,0
20367,1867393,655,8,0
20369,1867393,655,9,0
20371,1867393,656,10,0
20373,1867393,657,11,0
20375,1867393,657,12,0
20377,1867393,658,13,0
20379,1867393,659,14,0
20380,1867393,661,15,1
20001,1867392,595,1,0
20290,1867392,598,2,0
20359,1867392,600,3,0
20361,1867392,600,4,0
20363,1867392,601,5,0
20365,1867392,602,6,0
20094,1867392,604,7,0
20367,1867392,605,8,0
20369,1867392,605,9,0
20371,1867392,606,10,0
20373,1867392,607,11,0
20375,1867392,607,12,0
20377,1867392,608,13,0
20379,1867392,609,14,0
20380,1867392,611,15,1
20001,1867395,740,1,0
20290,1867395,743,2,0
20359,1867395,745,3,0
20361,1867395,745,4,0
20363,1867395,746,5,0
20365,1867395,747,6,0
20094,1867395,749,7,0
20367,1867395,750,8,0
20369,1867395,750,9,0
20371,1867395,751,10,0
20373,1867395,752,11,0
20375,1867395,752,12,0
20377,1867395,753,13,0
20379,1867395,754,14,0
20380,1867395,756,15,1
20001,1867394,695,1,0
20290,1867394,698,2,0
20359,1867394,700,3,0
20361,1867394,700,4,0
20363,1867394,701,5,0
20365,1867394,702,6,0
20094,1867394,704,7,0
20367,1867394,705,8,0
20369,1867394,705,9,0
20371,1867394,706,10,0
20373,1867394,707,11,0
20375,1867394,707,12,0
20377,1867394,708,13,0
20379,1867394,709,14,0
20380,1867394,711,15,1
20012,1867397,495,1,0
20014,1867397,499,2,0
20295,1867397,501,3,0
20389,1867397,501,4,0
20390,1867397,502,5,0
20391,1867397,503,6,0
20342,1867397,504,7,0
20340,1867397,504,8,0
20338,1867397,506,9,0
20392,1867397,506,10,0
20393,1867397,508,11,0
20394,1867397,508,12,0
20395,1867397,509,13,0
20105,1867397,511,14,1
20105,1867396,474,1,0
20334,1867396,474,2,0
20336,1867396,475,3,0
20337,1867396,476,4,0
20339,1867396,478,5,0
20341,1867396,479,6,0
20343,1867396,480,7,0
20344,1867396,480,8,0
20346,1867396,482,9,0
20296,1867396,483,10,0
20292,1867396,485,11,0
20013,1867396,487,12,0
20061,1867396,489,13,0
20001,1867396,491,14,1
20105,1867399,1134,1,0
20334,1867399,1134,2,0
20336,1867399,1135,3,0
20337,1867399,1136,4,0
20339,1867399,1138,5,0
20341,1867399,1139,6,0
20343,1867399,1140,7,0
20344,1867399,1140,8,0
20346,1867399,1142,9,0
20296,1867399,1143,10,0
20292,1867399,1144,11,0
20013,1867399,1146,12,0
20061,1867399,1148,13,0
20001,1867399,1150,14,0
20290,1867399,1153,15,0
20359,1867399,1155,16,0
20361,1867399,1155,17,0
20363,1867399,1156,18,0
20365,1867399,1157,19,0
20094,1867399,1159,20,0
20367,1867399,1160,21,0
20369,1867399,1160,22,0
20371,1867399,1161,23,0
20373,1867399,1162,24,0
20375,1867399,1162,25,0
20377,1867399,1163,26,0
20379,1867399,1164,27,0
20380,1867399,1166,28,1
20001,1867398,495,1,0
20290,1867398,498,2,0
20359,1867398,500,3,0
20361,1867398,500,4,0
20363,1867398,501,5,0
20365,1867398,502,6,0
20094,1867398,504,7,0
20367,1867398,505,8,0
20369,1867398,505,9,0
20371,1867398,506,10,0
20373,1867398,507,11,0
20375,1867398,507,12,0
20377,1867398,508,13,0
20379,1867398,509,14,0
20380,1867398,511,15,1
20105,1867380,996,1,0
20334,1867380,996,2,0
20336,1867380,997,3,0
20337,1867380,998,4,0
20339,1867380,1000,5,0
20341,1867380,1001,6,0
20343,1867380,1002,7,0
20344,1867380,1002,8,0
20346,1867380,1004,9,0
20296,1867380,1005,10,0
20292,1867380,1007,11,0
20013,1867380,1010,12,0
20061,1867380,1012,13,0
20001,1867380,1015,14,0
20290,1867380,1018,15,0
20359,1867380,1020,16,0
20361,1867380,1020,17,0
20363,1867380,1021,18,0
20365,1867380,1022,19,0
20094,1867380,1024,20,0
20367,1867380,1025,21,0
20369,1867380,1025,22,0
20371,1867380,1026,23,0
20373,1867380,1027,24,0
20375,1867380,1027,25,0
20377,1867380,1028,26,0
20379,1867380,1029,27,0
20380,1867380,1031,28,1
20012,1867384,835,1,0
20014,1867384,839,2,0
20295,1867384,841,3,0
20389,1867384,841,4,0
20390,1867384,842,5,0
20391,1867384,843,6,0
20342,1867384,844,7,0
20340,1867384,845,8,0
20338,1867384,846,9,0
20392,1867384,847,10,0
20393,1867384,848,11,0
20394,1867384,849,12,0
20395,1867384,850,13,0
20105,1867384,852,14,1
20105,1867383,863,1,0
20334,1867383,863,2,0
20336,1867383,864,3,0
20337,1867383,865,4,0
20339,1867383,867,5,0
20341,1867383,868,6,0
20343,1867383,869,7,0
20344,1867383,869,8,0
20346,1867383,871,9,0
20296,1867383,872,10,0
20292,1867383,874,11,0
20013,1867383,876,12,0
20061,1867383,878,13,0
20001,1867383,880,14,0
20290,1867383,883,15,0
20359,1867383,885,16,0
20361,1867383,885,17,0
20363,1867383,886,18,0
20365,1867383,887,19,0
20094,1867383,889,20,0
20367,1867383,890,21,0
20369,1867383,890,22,0
20371,1867383,891,23,0
20373,1867383,892,24,0
20375,1867383,892,25,0
20377,1867383,893,26,0
20379,1867383,894,27,0
20380,1867383,896,28,1
20105,1867382,913,1,0
20334,1867382,913,2,0
20336,1867382,914,3,0
20337,1867382,915,4,0
20339,1867382,917,5,0
20341,1867382,918,6,0
20343,1867382,919,7,0
20344,1867382,919,8,0
20346,1867382,921,9,0
20296,1867382,922,10,0
20292,1867382,924,11,0
20013,1867382,926,12,0
20061,1867382,928,13,0
20001,1867382,930,14,0
20290,1867382,933,15,0
20359,1867382,935,16,0
20361,1867382,935,17,0
20363,1867382,936,18,0
20365,1867382,937,19,0
20094,1867382,939,20,0
20367,1867382,940,21,0
20369,1867382,940,22,0
20371,1867382,941,23,0
20373,1867382,942,24,0
20375,1867382,942,25,0
20377,1867382,943,26,0
20379,1867382,944,27,0
20380,1867382,946,28,1
20105,1867381,956,1,0
20334,1867381,956,2,0
20336,1867381,957,3,0
20337,1867381,958,4,0
20339,1867381,960,5,0
20341,1867381,961,6,0
20343,1867381,962,7,0
20344,1867381,962,8,0
20346,1867381,964,9,0
20296,1867381,965,10,0
20292,1867381,967,11,0
20013,1867381,970,12,0
20061,1867381,972,13,0
20001,1867381,975,14,0
20290,1867381,978,15,0
20359,1867381,980,16,0
20361,1867381,980,17,0
20363,1867381,981,18,0
20365,1867381,982,19,0
20094,1867381,984,20,0
20367,1867381,985,21,0
20369,1867381,985,22,0
20371,1867381,986,23,0
20373,1867381,987,24,0
20375,1867381,987,25,0
20377,1867381,988,26,0
20379,1867381,989,27,0
20380,1867381,991,28,1
20105,1867388,623,1,0
20334,1867388,623,2,0
20336,1867388,624,3,0
20337,1867388,625,4,0
20339,1867388,627,5,0
20341,1867388,628,6,0
20343,1867388,629,7,0
20344,1867388,629,8,0
20346,1867388,631,9,0
20296,1867388,632,10,0
20292,1867388,634,11,0
20013,1867388,636,12,0
20061,1867388,638,13,0
20001,1867388,640,14,1
20105,1867387,674,1,0
20334,1867387,674,2,0
20336,1867387,675,3,0
20337,1867387,676,4,0
20339,1867387,678,5,0
20341,1867387,679,6,0
20343,1867387,680,7,0
20344,1867387,680,8,0
20346,1867387,682,9,0
20296,1867387,683,10,0
20292,1867387,685,11,0
20013,1867387,687,12,0
