arret_id,trajet_id,heure_depart,stop_sequence,terminus
21211,399932,1150,1,0
21150,399932,1151,2,0
20349,399932,1153,3,0
20478,399932,1155,4,0
20543,399932,1157,5,0
20541,399932,1160,6,0
20539,399932,1161,7,0
20537,399932,1162,8,0
20535,399932,1163,9,0
20533,399932,1164,10,0
20531,399932,1165,11,0
20529,399932,1165,12,0
20527,399932,1166,13,0
20525,399932,1166,14,0
20523,399932,1167,15,0
20521,399932,1167,16,0
20944,399932,1170,17,0
21035,399932,1171,18,0
20946,399932,1172,19,0
20948,399932,1173,20,0
21033,399932,1173,21,0
20950,399932,1174,22,0
21554,399932,1174,23,0
21553,399932,1176,24,1
21211,399931,1090,1,0
21150,399931,1091,2,0
20349,399931,1093,3,0
20478,399931,1095,4,0
20543,399931,1097,5,0
20541,399931,1100,6,0
20539,399931,1101,7,0
20537,399931,1102,8,0
20535,399931,1103,9,0
20533,399931,1104,10,0
20531,399931,1105,11,0
20529,399931,1105,12,0
20527,399931,1106,13,0
20525,399931,1106,14,0
20523,399931,1107,15,0
20521,399931,1107,16,0
20944,399931,1110,17,0
21035,399931,1111,18,0
20946,399931,1112,19,0
20948,399931,1113,20,0
21033,399931,1113,21,0
20950,399931,1114,22,0
21554,399931,1114,23,0
21553,399931,1116,24,1
21552,399934,495,1,0
20951,399934,496,2,0
20949,399934,497,3,0
21032,399934,497,4,0
20947,399934,498,5,0
20945,399934,499,6,0
21034,399934,500,7,0
20943,399934,501,8,0
20520,399934,503,9,0
20522,399934,503,10,0
20524,399934,504,11,0
20526,399934,504,12,0
20528,399934,505,13,0
20530,399934,506,14,0
20532,399934,507,15,0
20534,399934,508,16,0
20536,399934,509,17,0
20538,399934,510,18,0
20540,399934,512,19,0
20542,399934,515,20,0
20514,399934,518,21,0
20516,399934,519,22,0
20350,399934,520,23,0
21239,399934,520,24,0
21152,399934,523,25,0
21210,399934,524,26,1
21552,399933,426,1,0
20951,399933,427,2,0
20949,399933,428,3,0
21032,399933,428,4,0
20947,399933,429,5,0
20945,399933,430,6,0
21034,399933,431,7,0
20943,399933,432,8,0
20520,399933,434,9,0
20522,399933,434,10,0
20524,399933,435,11,0
20526,399933,435,12,0
20528,399933,436,13,0
20530,399933,437,14,0
20532,399933,438,15,0
20534,399933,439,16,0
20536,399933,440,17,0
20538,399933,441,18,0
20540,399933,443,19,0
20542,399933,446,20,0
20514,399933,449,21,0
20516,399933,450,22,0
20350,399933,451,23,0
21239,399933,451,24,0
21152,399933,454,25,0
21210,399933,455,26,1
21211,399930,1000,1,0
21150,399930,1001,2,0
20349,399930,1003,3,0
20478,399930,1005,4,0
20543,399930,1007,5,0
20541,399930,1010,6,0
20539,399930,1011,7,0
20537,399930,1012,8,0
20535,399930,1013,9,0
20533,399930,1014,10,0
20531,399930,1015,11,0
20529,399930,1015,12,0
20527,399930,1016,13,0
20525,399930,1016,14,0
20523,399930,1017,15,0
20521,399930,1017,16,0
20944,399930,1020,17,0
21035,399930,1021,18,0
20946,399930,1022,19,0
20948,399930,1023,20,0
21033,399930,1023,21,0
20950,399930,1024,22,0
21554,399930,1024,23,0
21553,399930,1026,24,1
21552,399939,311,1,0
