arretId,correspondanceId,distance
21021,21020,39
21023,20078,123
21023,20077,97
21023,20079,196
21023,20080,186
21028,20926,162
21232,21231,15
21230,21229,30
21231,21232,15
21030,21029,15
21235,21167,0
21239,20292,168
21239,20350,112
21035,20946,135
21035,20945,139
21035,21034,15
21034,20946,148
21034,20945,151
21034,21035,15
21033,20948,174
21033,20950,148
21033,21032,29
21032,20948,151
21032,20950,177
21032,21033,29
21245,20240,181
21245,20239,198
21245,20238,30
21245,20103,0
21242,21241,13
21241,21242,13
21244,21243,50
21243,21244,50
20703,20702,16
20704,20263,194
20704,20264,162
20704,20705,26
20705,20263,194
20705,20264,174
20705,20704,26
20700,20701,14
20701,20700,14
20702,20703,16
20500,20499,183
20500,20498,177
20500,20501,99
20506,20505,159
20506,20507,33
20506,20504,183
20505,20506,159
20505,20507,159
20505,20504,43
20507,20506,33
20507,20505,159
20507,20504,189
20501,20499,182
20501,20498,181
20501,20500,99
20504,20506,183
20504,20505,43
20504,20507,189
20896,20895,9
20895,20896,9
20894,20893,120
20893,20894,120
20892,20891,62
20891,20892,62
20890,20889,18
20898,21015,117
20898,21014,159
20898,20897,65
20897,21015,181
20897,20898,65
20881,20882,38
20880,20805,14
20883,20884,9
20882,20881,38
20885,20886,13
20884,20883,9
20887,20888,8
20886,20885,13
20889,20890,18
20888,20887,8
20870,20869,34
20874,20873,15
20873,20874,15
20872,20871,34
20871,20872,34
20878,20877,51
20877,20878,51
20876,20875,13
20875,20876,13
20740,20516,119
20740,20107,155
20740,20735,166
20740,20734,136
20740,20719,142
20741,20020,25
20741,20019,77
20741,21079,105
20741,20107,140
20741,20718,122
20741,20717,43
20741,20716,98
20098,20452,181
20098,20453,191
20098,20136,152
20098,20518,162
20098,20097,38
20097,20452,166
20097,20453,178
20097,20136,190
20097,20098,38
20099,20100,89
20093,20094,79
20094,20366,161
20094,20367,193
20094,20093,79
20094,20096,188
20095,20366,177
20095,20367,196
20095,20096,39
20096,20366,162
20096,20367,186
20096,20094,188
20096,20095,39
20090,20089,45
20091,20092,30
20092,20091,30
20737,20350,193
20737,20736,28
20737,20735,154
20737,20734,171
20736,20516,193
20736,20737,28
20736,20735,138
20736,20734,145
20735,20516,59
20735,20740,166
20735,20737,154
20735,20736,138
20735,20734,101
20734,20516,112
20734,20740,136
20734,20737,171
20734,20736,145
20734,20735,101
20734,20719,108
20076,20078,153
20076,20074,142
20075,20173,183
20075,20172,187
20075,20171,24
20078,21023,123
20078,20076,153
20078,20077,55
20077,21023,97
20077,20078,55
20079,21023,196
20079,20080,20
20718,20020,145
20718,20019,199
20718,21079,196
20718,20107,99
20718,20741,122
20718,20719,167
20718,20717,79
20718,20716,199
20719,20516,196
20719,20107,111
20719,20740,142
20719,20734,108
20719,20718,167
20070,20069,68
20071,20072,115
20071,20073,132
20072,20071,115
20072,20073,17
20073,20071,132
20073,20072,17
20074,20076,142
20089,20090,45
20088,20087,41
20087,20088,41
20086,20085,75
20717,20020,67
20717,20019,120
20717,21079,132
20717,20107,112
20717,20741,43
20717,20718,79
20717,20716,130
20716,20668,196
20716,20669,183
20716,20020,76
20716,20019,82
20716,21079,18
20716,20741,98
20716,20718,199
20716,20717,130
20080,21023,186
20080,20079,20
20081,21003,93
20081,21002,98
20081,20082,115
20707,20263,99
20707,20262,15
20707,20264,77
20708,20611,48
20708,20610,47
20084,20083,72
20085,20086,75
20082,21003,69
20082,21002,63
20082,20081,115
20083,20084,72
