arret_id,trajet_id,heure_depart,stop_sequence,terminus
21089,2379991,799,1,0
21430,2379991,804,2,0
20664,2379991,805,3,0
20849,2379991,807,4,0
21102,2379991,812,5,0
20425,2379991,814,6,0
20647,2379991,817,7,0
20306,2379991,819,8,0
20343,2379991,825,9,0
20296,2379991,828,10,0
21205,2379991,831,11,1
21089,2379992,985,1,0
21430,2379992,990,2,0
20664,2379992,991,3,0
20849,2379992,993,4,0
21102,2379992,998,5,0
20425,2379992,1000,6,0
20647,2379992,1003,7,0
20306,2379992,1005,8,0
20343,2379992,1011,9,0
20296,2379992,1014,10,0
21205,2379992,1017,11,1
21089,2379990,494,1,0
21430,2379990,499,2,0
20664,2379990,500,3,0
20849,2379990,502,4,0
21102,2379990,507,5,0
20425,2379990,509,6,0
20647,2379990,512,7,0
20306,2379990,514,8,0
20343,2379990,520,9,0
20296,2379990,523,10,0
21205,2379990,526,11,1
21208,2379996,765,1,0
20295,2379996,768,2,0
20342,2379996,770,3,0
20307,2379996,776,4,0
20646,2379996,778,5,0
20424,2379996,781,6,0
21101,2379996,784,7,0
20848,2379996,789,8,0
20664,2379996,790,9,0
21429,2379996,790,10,0
21089,2379996,796,11,1
21208,2379995,530,1,0
20295,2379995,533,2,0
20342,2379995,535,3,0
20307,2379995,541,4,0
20646,2379995,543,5,0
20424,2379995,546,6,0
21101,2379995,549,7,0
20848,2379995,554,8,0
20664,2379995,555,9,0
21429,2379995,555,10,0
21089,2379995,561,11,1
21208,2379994,455,1,0
20295,2379994,458,2,0
20342,2379994,460,3,0
20307,2379994,466,4,0
20646,2379994,468,5,0
20424,2379994,471,6,0
21101,2379994,474,7,0
20848,2379994,479,8,0
20664,2379994,480,9,0
21429,2379994,480,10,0
21089,2379994,486,11,1
21089,2379993,1090,1,0
21430,2379993,1095,2,0
20664,2379993,1096,3,0
20849,2379993,1098,4,0
21102,2379993,1103,5,0
20425,2379993,1105,6,0
20647,2379993,1108,7,0
20306,2379993,1110,8,0
20343,2379993,1116,9,0
20296,2379993,1119,10,0
21205,2379993,1122,11,1
21208,2379999,1050,1,0
20295,2379999,1053,2,0
20342,2379999,1055,3,0
20307,2379999,1061,4,0
20646,2379999,1063,5,0
20424,2379999,1066,6,0
21101,2379999,1069,7,0
20848,2379999,1074,8,0
20664,2379999,1075,9,0
21429,2379999,1075,10,0
21089,2379999,1081,11,1
21208,2379998,1020,1,0
20295,2379998,1023,2,0
20342,2379998,1025,3,0
20307,2379998,1031,4,0
20646,2379998,1033,5,0
20424,2379998,1036,6,0
21101,2379998,1039,7,0
20848,2379998,1044,8,0
20664,2379998,1045,9,0
21429,2379998,1045,10,0
21089,2379998,1051,11,1
21208,2379997,950,1,0
20295,2379997,953,2,0
20342,2379997,955,3,0
20307,2379997,961,4,0
20646,2379997,963,5,0
20424,2379997,966,6,0
21101,2379997,969,7,0
20848,2379997,974,8,0
20664,2379997,975,9,0
21429,2379997,975,10,0
21089,2379997,981,11,1
21089,2379987,414,1,0
21430,2379987,419,2,0
20664,2379987,420,3,0
20849,2379987,422,4,0
21102,2379987,427,5,0
20425,2379987,429,6,0
20647,2379987,432,7,0
20306,2379987,434,8,0
20343,2379987,440,9,0
20296,2379987,443,10,0
21205,2379987,446,11,1
21089,2379989,459,1,0
21430,2379989,464,2,0
20664,2379989,465,3,0
20849,2379989,467,4,0
21102,2379989,472,5,0
20425,2379989,474,6,0
20647,2379989,477,7,0
20306,2379989,479,8,0
20343,2379989,485,9,0
20296,2379989,488,10,0
21205,2379989,491,11,1
21089,2379988,434,1,0
21430,2379988,439,2,0
20664,2379988,440,3,0
20849,2379988,442,4,0
21102,2379988,447,5,0
20425,2379988,449,6,0
20647,2379988,452,7,0
20306,2379988,454,8,0
20343,2379988,460,9,0
20296,2379988,463,10,0
21205,2379988,466,11,1
21089,439590,494,1,0
20664,439590,500,2,0
20849,439590,502,3,0
21102,439590,507,4,0
20425,439590,509,5,0
20647,439590,512,6,0
20306,439590,514,7,0
20343,439590,520,8,0
20296,439590,523,9,0
21205,439590,526,10,1
21208,439591,530,1,0
20295,439591,533,2,0
20342,439591,535,3,0
