arret_id,trajet_id,heure_depart,stop_sequence,terminus
20668,2357967,552,1,0
20716,2357967,554,2,0
20717,2357967,555,3,0
20718,2357967,555,4,0
20719,2357967,556,5,0
20734,2357967,557,6,0
20736,2357967,558,7,0
20025,2357967,560,8,0
20014,2357967,562,9,0
21152,2357967,565,10,1
20668,2357966,544,1,0
20716,2357966,546,2,0
20717,2357966,547,3,0
20718,2357966,547,4,0
20719,2357966,548,5,0
20734,2357966,549,6,0
20736,2357966,550,7,0
20025,2357966,552,8,0
20014,2357966,554,9,0
21152,2357966,557,10,1
20668,2357965,536,1,0
20716,2357965,538,2,0
20717,2357965,539,3,0
20718,2357965,539,4,0
20719,2357965,540,5,0
20734,2357965,541,6,0
20736,2357965,542,7,0
20025,2357965,544,8,0
20014,2357965,546,9,0
21152,2357965,549,10,1
20668,2357964,528,1,0
20716,2357964,530,2,0
20717,2357964,531,3,0
20718,2357964,531,4,0
20719,2357964,532,5,0
20734,2357964,533,6,0
20736,2357964,534,7,0
20025,2357964,536,8,0
20014,2357964,538,9,0
21152,2357964,541,10,1
20668,2357963,520,1,0
20716,2357963,522,2,0
20717,2357963,523,3,0
20718,2357963,523,4,0
20719,2357963,524,5,0
20734,2357963,525,6,0
20736,2357963,526,7,0
20025,2357963,528,8,0
20014,2357963,530,9,0
21152,2357963,533,10,1
20668,2357962,512,1,0
20716,2357962,514,2,0
20717,2357962,515,3,0
20718,2357962,515,4,0
20719,2357962,516,5,0
20734,2357962,517,6,0
20736,2357962,518,7,0
20025,2357962,520,8,0
20014,2357962,522,9,0
21152,2357962,525,10,1
20668,2357961,504,1,0
20716,2357961,506,2,0
20717,2357961,507,3,0
20718,2357961,507,4,0
20719,2357961,508,5,0
20734,2357961,509,6,0
20736,2357961,510,7,0
20025,2357961,512,8,0
20014,2357961,514,9,0
21152,2357961,517,10,1
20668,2357960,496,1,0
20716,2357960,498,2,0
20717,2357960,499,3,0
20718,2357960,499,4,0
20719,2357960,500,5,0
20734,2357960,501,6,0
20736,2357960,502,7,0
20025,2357960,504,8,0
20014,2357960,506,9,0
21152,2357960,509,10,1
20668,2357969,568,1,0
20716,2357969,570,2,0
20717,2357969,571,3,0
20718,2357969,571,4,0
20719,2357969,572,5,0
20734,2357969,573,6,0
20736,2357969,574,7,0
20025,2357969,576,8,0
20014,2357969,578,9,0
21152,2357969,581,10,1
20668,2357968,560,1,0
20716,2357968,562,2,0
20717,2357968,563,3,0
20718,2357968,563,4,0
20719,2357968,564,5,0
20734,2357968,565,6,0
20736,2357968,566,7,0
20025,2357968,568,8,0
20014,2357968,570,9,0
21152,2357968,573,10,1
20668,2357954,448,1,0
20716,2357954,450,2,0
20717,2357954,451,3,0
20718,2357954,451,4,0
20719,2357954,452,5,0
20734,2357954,453,6,0
20736,2357954,454,7,0
20025,2357954,456,8,0
20014,2357954,458,9,0
21152,2357954,461,10,1
20668,2357956,464,1,0
20716,2357956,466,2,0
20717,2357956,467,3,0
20718,2357956,467,4,0
20719,2357956,468,5,0
20734,2357956,469,6,0
20736,2357956,470,7,0
20025,2357956,472,8,0
20014,2357956,474,9,0
21152,2357956,477,10,1
20668,2357955,456,1,0
20716,2357955,458,2,0
20717,2357955,459,3,0
20718,2357955,459,4,0
20719,2357955,460,5,0
20734,2357955,461,6,0
20736,2357955,462,7,0
20025,2357955,464,8,0
20014,2357955,466,9,0
21152,2357955,469,10,1
20668,2357958,480,1,0
20716,2357958,482,2,0
20717,2357958,483,3,0
20718,2357958,483,4,0
20719,2357958,484,5,0
20734,2357958,485,6,0
20736,2357958,486,7,0
20025,2357958,488,8,0
20014,2357958,490,9,0
21152,2357958,493,10,1
20668,2357957,472,1,0
20716,2357957,474,2,0
20717,2357957,475,3,0
20718,2357957,475,4,0
20719,2357957,476,5,0
20734,2357957,477,6,0
20736,2357957,478,7,0
20025,2357957,480,8,0
20014,2357957,482,9,0
21152,2357957,485,10,1
20668,2357959,488,1,0
20716,2357959,490,2,0
20717,2357959,491,3,0
20718,2357959,491,4,0
20719,2357959,492,5,0
20734,2357959,493,6,0
20736,2357959,494,7,0
20025,2357959,496,8,0
20014,2357959,498,9,0
21152,2357959,501,10,1
20668,2357980,656,1,0
20716,2357980,658,2,0
20717,2357980,659,3,0
20718,2357980,659,4,0
20719,2357980,660,5,0
20734,2357980,661,6,0
20736,2357980,662,7,0
20025,2357980,664,8,0
20014,2357980,666,9,0
21152,2357980,669,10,1
20668,2357981,664,1,0
20716,2357981,666,2,0
20717,2357981,667,3,0
20718,2357981,667,4,0
20719,2357981,668,5,0
20734,2357981,669,6,0
20736,2357981,670,7,0
20025,2357981,672,8,0
20014,2357981,674,9,0
21152,2357981,677,10,1
20668,2357985,696,1,0
20716,2357985,698,2,0
20717,2357985,699,3,0
20718,2357985,699,4,0
20719,2357985,700,5,0
20734,2357985,701,6,0
