arret_id,trajet_id,heure_depart,stop_sequence,terminus
20002,2342439,445,1,0
20110,2342439,448,2,0
21191,2342439,450,3,0
20295,2342439,454,4,0
20389,2342439,454,5,0
20390,2342439,455,6,0
20391,2342439,456,7,0
20342,2342439,456,8,0
20340,2342439,457,9,0
21164,2342439,457,10,0
21166,2342439,459,11,0
20558,2342439,460,12,0
20565,2342439,462,13,0
20561,2342439,463,14,0
20564,2342439,463,15,0
20426,2342439,464,16,0
20428,2342439,465,17,0
21101,2342439,466,18,0
21219,2342439,470,19,0
21095,2342439,472,20,1
20002,2342438,383,1,0
20110,2342438,385,2,0
21191,2342438,387,3,0
20295,2342438,390,4,0
20389,2342438,390,5,0
20390,2342438,391,6,0
20391,2342438,392,7,0
20342,2342438,392,8,0
20340,2342438,393,9,0
21164,2342438,393,10,0
21166,2342438,395,11,0
20558,2342438,396,12,0
20565,2342438,398,13,0
20561,2342438,399,14,0
20564,2342438,399,15,0
20426,2342438,400,16,0
20428,2342438,401,17,0
21101,2342438,402,18,0
21219,2342438,406,19,0
21095,2342438,408,20,1
20002,2342437,323,1,0
20110,2342437,325,2,0
21191,2342437,327,3,0
20295,2342437,330,4,0
20389,2342437,330,5,0
20390,2342437,331,6,0
20391,2342437,332,7,0
20342,2342437,332,8,0
20340,2342437,333,9,0
21164,2342437,333,10,0
21166,2342437,335,11,0
20558,2342437,336,12,0
20565,2342437,338,13,0
20561,2342437,339,14,0
20564,2342437,339,15,0
20426,2342437,340,16,0
20428,2342437,341,17,0
21101,2342437,342,18,0
21219,2342437,346,19,0
21095,2342437,348,20,1
20002,2342448,1048,1,0
20110,2342448,1051,2,0
21191,2342448,1053,3,0
20295,2342448,1057,4,0
20389,2342448,1057,5,0
20390,2342448,1058,6,0
20391,2342448,1059,7,0
20342,2342448,1059,8,0
20340,2342448,1060,9,0
21164,2342448,1060,10,0
21166,2342448,1062,11,0
20558,2342448,1063,12,0
20565,2342448,1065,13,0
20561,2342448,1066,14,0
