arret_id,trajet_id,heure_depart,stop_sequence,terminus
21207,2343673,995,1,0
20112,2343673,996,2,0
20114,2343673,997,3,0
20116,2343673,998,4,0
20118,2343673,1000,5,0
20120,2343673,1002,6,0
20122,2343673,1004,7,0
20124,2343673,1004,8,0
20126,2343673,1005,9,0
20128,2343673,1006,10,0
20159,2343673,1008,11,0
20157,2343673,1008,12,0
20155,2343673,1008,13,0
20968,2343673,1012,14,0
20970,2343673,1013,15,0
20974,2343673,1014,16,1
21207,2343674,1085,1,0
20112,2343674,1086,2,0
20114,2343674,1087,3,0
20116,2343674,1088,4,0
20118,2343674,1090,5,0
20120,2343674,1092,6,0
20122,2343674,1094,7,0
20124,2343674,1094,8,0
20126,2343674,1095,9,0
20128,2343674,1096,10,0
20159,2343674,1098,11,0
20157,2343674,1098,12,0
20155,2343674,1098,13,0
20968,2343674,1102,14,0
20970,2343674,1103,15,0
20974,2343674,1104,16,1
21207,2343671,815,1,0
20112,2343671,816,2,0
20114,2343671,817,3,0
20116,2343671,818,4,0
20118,2343671,820,5,0
20120,2343671,822,6,0
20122,2343671,824,7,0
20124,2343671,824,8,0
20126,2343671,825,9,0
20128,2343671,826,10,0
20159,2343671,828,11,0
20157,2343671,828,12,0
20155,2343671,828,13,0
20968,2343671,832,14,0
20970,2343671,833,15,0
20974,2343671,834,16,1
21207,2343672,905,1,0
20112,2343672,906,2,0
20114,2343672,907,3,0
20116,2343672,908,4,0
20118,2343672,910,5,0
20120,2343672,912,6,0
20122,2343672,914,7,0
20124,2343672,914,8,0
20126,2343672,915,9,0
20128,2343672,916,10,0
20159,2343672,918,11,0
20157,2343672,918,12,0
20155,2343672,918,13,0
20968,2343672,922,14,0
20970,2343672,923,15,0
20974,2343672,924,16,1
21207,2343675,1145,1,0
20112,2343675,1146,2,0
20114,2343675,1147,3,0
20116,2343675,1148,4,0
20118,2343675,1150,5,0
20120,2343675,1152,6,0
20122,2343675,1154,7,0
20124,2343675,1154,8,0
20126,2343675,1155,9,0
20128,2343675,1156,10,0
20159,2343675,1158,11,0
20157,2343675,1158,12,0
20155,2343675,1158,13,0
20968,2343675,1162,14,0
20970,2343675,1163,15,0
20974,2343675,1164,16,1
21207,2343670,725,1,0
20112,2343670,726,2,0
20114,2343670,727,3,0
20116,2343670,728,4,0
20118,2343670,730,5,0
20120,2343670,732,6,0
20122,2343670,734,7,0
20124,2343670,734,8,0
20126,2343670,735,9,0
20128,2343670,736,10,0
20159,2343670,738,11,0
20157,2343670,738,12,0
20155,2343670,738,13,0
20968,2343670,742,14,0
20970,2343670,743,15,0
20974,2343670,744,16,1
21207,2343669,635,1,0
20112,2343669,636,2,0
20114,2343669,637,3,0
20116,2343669,638,4,0
20118,2343669,640,5,0
20120,2343669,642,6,0
20122,2343669,644,7,0
20124,2343669,644,8,0
20126,2343669,645,9,0
20128,2343669,646,10,0
20159,2343669,648,11,0
20157,2343669,648,12,0
20155,2343669,648,13,0
20968,2343669,652,14,0
20970,2343669,653,15,0
20974,2343669,654,16,1
21207,2343668,545,1,0
20112,2343668,546,2,0
20114,2343668,547,3,0
20116,2343668,548,4,0
20118,2343668,550,5,0
20120,2343668,552,6,0
20122,2343668,554,7,0
20124,2343668,554,8,0
20126,2343668,555,9,0
20128,2343668,556,10,0
20159,2343668,558,11,0
20157,2343668,558,12,0
20155,2343668,558,13,0
20968,2343668,562,14,0
20970,2343668,563,15,0
20974,2343668,564,16,1
20974,2343667,1111,1,0
20973,2343667,1111,2,0
20971,2343667,1112,3,0
20969,2343667,1112,4,0
20156,2343667,1117,5,0
20158,2343667,1118,6,0
20160,2343667,1119,7,0
20129,2343667,1120,8,0
20127,2343667,1121,9,0
20125,2343667,1122,10,0
20123,2343667,1123,11,0
20121,2343667,1125,12,0
20119,2343667,1128,13,0
20117,2343667,1130,14,0
20115,2343667,1131,15,0
20113,2343667,1133,16,0
21206,2343667,1135,17,1
20974,2343666,1021,1,0
20973,2343666,1021,2,0
20971,2343666,1022,3,0
20969,2343666,1022,4,0
20156,2343666,1027,5,0
20158,2343666,1028,6,0
20160,2343666,1029,7,0
20129,2343666,1030,8,0
20127,2343666,1031,9,0
20125,2343666,1032,10,0
20123,2343666,1033,11,0
20121,2343666,1035,12,0
20119,2343666,1038,13,0
20117,2343666,1040,14,0
20115,2343666,1041,15,0
20113,2343666,1043,16,0
21206,2343666,1045,17,1
20974,2343665,931,1,0
20973,2343665,931,2,0
20971,2343665,932,3,0
20969,2343665,932,4,0
20156,2343665,937,5,0
20158,2343665,938,6,0
20160,2343665,939,7,0
20129,2343665,940,8,0
20127,2343665,941,9,0
20125,2343665,942,10,0
20123,2343665,943,11,0
20121,2343665,945,12,0
20119,2343665,948,13,0
20117,2343665,950,14,0
20115,2343665,951,15,0
20113,2343665,953,16,0
21206,2343665,955,17,1
20974,2343664,841,1,0
20973,2343664,841,2,0
20971,2343664,842,3,0
20969,2343664,842,4,0
20156,2343664,847,5,0
20158,2343664,848,6,0
20160,2343664,849,7,0
20129,2343664,850,8,0
20127,2343664,851,9,0
20125,2343664,852,10,0
20123,2343664,853,11,0
20121,2343664,855,12,0
20119,2343664,858,13,0
20117,2343664,860,14,0
20115,2343664,861,15,0
20113,2343664,863,16,0
21206,2343664,865,17,1
20974,2343663,751,1,0
20973,2343663,751,2,0
20971,2343663,752,3,0
20969,2343663,752,4,0
20156,2343663,757,5,0
20158,2343663,758,6,0
20160,2343663,759,7,0
20129,2343663,760,8,0
20127,2343663,761,9,0
20125,2343663,762,10,0
20123,2343663,763,11,0
20121,2343663,765,12,0
20119,2343663,768,13,0
20117,2343663,770,14,0
20115,2343663,771,15,0
20113,2343663,773,16,0
21206,2343663,775,17,1
20974,2343662,661,1,0
20973,2343662,661,2,0
20971,2343662,662,3,0
20969,2343662,662,4,0
20156,2343662,667,5,0
20158,2343662,668,6,0
20160,2343662,669,7,0
20129,2343662,670,8,0
20127,2343662,671,9,0
20125,2343662,672,10,0
20123,2343662,673,11,0
20121,2343662,675,12,0
20119,2343662,678,13,0
20117,2343662,680,14,0
20115,2343662,681,15,0
20113,2343662,683,16,0
21206,2343662,685,17,1
20974,2343661,572,1,0
20973,2343661,572,2,0
20971,2343661,573,3,0
20969,2343661,573,4,0
20156,2343661,578,5,0
20158,2343661,579,6,0
20160,2343661,580,7,0
20129,2343661,581,8,0
20127,2343661,582,9,0
20125,2343661,583,10,0
20123,2343661,584,11,0
20121,2343661,586,12,0
20119,2343661,588,13,0
20117,2343661,590,14,0
20115,2343661,591,15,0
20113,2343661,593,16,0
21206,2343661,595,17,1
20974,2343660,490,1,0
20973,2343660,490,2,0
20971,2343660,491,3,0
20969,2343660,491,4,0
20156,2343660,496,5,0
20158,2343660,497,6,0
20160,2343660,498,7,0
20129,2343660,499,8,0
20127,2343660,500,9,0
20125,2343660,502,10,0
20123,2343660,503,11,0
20121,2343660,505,12,0
20119,2343660,507,13,0
20117,2343660,509,14,0
20115,2343660,510,15,0
20113,2343660,511,16,0
