arret_id,trajet_id,heure_depart,stop_sequence,terminus
20769,2343628,1085,1,0
20770,2343628,1085,2,0
20772,2343628,1085,3,0
20774,2343628,1085,4,0
20776,2343628,1086,5,0
21245,2343628,1088,6,0
20855,2343628,1089,7,0
20778,2343628,1090,8,0
20780,2343628,1091,9,0
20782,2343628,1093,10,0
20811,2343628,1097,11,0
20678,2343628,1098,12,0
20192,2343628,1098,13,0
20194,2343628,1099,14,0
20165,2343628,1101,15,0
20024,2343628,1102,16,0
21229,2343628,1104,17,0
20291,2343628,1108,18,0
20196,2343628,1110,19,0
21206,2343628,1112,20,1
21207,2343629,665,1,0
20197,2343629,666,2,0
20111,2343629,668,3,0
21230,2343629,672,4,0
20669,2343629,677,5,0
20195,2343629,678,6,0
20193,2343629,680,7,0
20679,2343629,681,8,0
20812,2343629,681,9,0
20783,2343629,684,10,0
20781,2343629,685,11,0
20779,2343629,687,12,0
20856,2343629,687,13,0
21245,2343629,689,14,0
20777,2343629,690,15,0
20775,2343629,691,16,0
20773,2343629,692,17,0
20771,2343629,692,18,0
20769,2343629,693,19,1
20769,2343626,698,1,0
20770,2343626,698,2,0
20772,2343626,698,3,0
20774,2343626,698,4,0
20776,2343626,699,5,0
21245,2343626,701,6,0
20855,2343626,702,7,0
20778,2343626,703,8,0
20780,2343626,704,9,0
20782,2343626,706,10,0
20811,2343626,710,11,0
20678,2343626,711,12,0
20192,2343626,711,13,0
20194,2343626,712,14,0
20165,2343626,714,15,0
20024,2343626,715,16,0
21229,2343626,717,17,0
20291,2343626,721,18,0
20196,2343626,723,19,0
21206,2343626,725,20,1
20769,2343627,903,1,0
20770,2343627,903,2,0
20772,2343627,903,3,0
20774,2343627,903,4,0
20776,2343627,904,5,0
21245,2343627,906,6,0
20855,2343627,907,7,0
20778,2343627,908,8,0
20780,2343627,909,9,0
20782,2343627,911,10,0
20811,2343627,915,11,0
20678,2343627,916,12,0
20192,2343627,916,13,0
20194,2343627,917,14,0
20165,2343627,919,15,0
20024,2343627,920,16,0
21229,2343627,922,17,0
20291,2343627,926,18,0
20196,2343627,928,19,0
21206,2343627,930,20,1
20769,2343624,500,1,0
20770,2343624,500,2,0
20772,2343624,500,3,0
20774,2343624,500,4,0
20776,2343624,501,5,0
21245,2343624,503,6,0
20855,2343624,504,7,0
20778,2343624,505,8,0
20780,2343624,506,9,0
20782,2343624,508,10,0
20811,2343624,512,11,0
20678,2343624,513,12,0
20192,2343624,513,13,0
20194,2343624,514,14,0
20165,2343624,516,15,0
20024,2343624,517,16,0
21229,2343624,519,17,0
20291,2343624,523,18,0
20196,2343624,525,19,0
21206,2343624,527,20,1
20769,2343625,600,1,0
20770,2343625,600,2,0
20772,2343625,600,3,0
20774,2343625,600,4,0
20776,2343625,601,5,0
21245,2343625,603,6,0
20855,2343625,604,7,0
20778,2343625,605,8,0
20780,2343625,606,9,0
20782,2343625,608,10,0
20811,2343625,612,11,0
20678,2343625,613,12,0
