id,direction_id,ligne_id,calendrier_id,macro_direction
2348131,5,36,9,0
2348134,4,36,9,1
2348133,5,36,9,0
2348136,4,36,9,1
2348135,5,36,9,0
2348128,4,36,9,1
2348129,5,36,9,0
2348126,4,36,9,1
2348127,5,36,9,0
2348121,5,36,9,0
2348120,4,36,9,1
2348125,5,36,9,0
2348124,4,36,9,1
2348123,5,36,9,0
2348122,4,36,9,1
2348060,4,36,9,1
2348061,5,36,9,0
2348062,4,36,9,1
2348063,5,36,9,0
2348064,4,36,9,1
2348065,5,36,9,0
2348066,4,36,9,1
2348067,5,36,9,0
2348068,4,36,9,1
2348069,5,36,9,0
2348072,4,36,9,1
2348073,5,36,9,0
2348070,4,36,9,1
2348071,5,36,9,0
2348076,4,36,9,1
2348077,5,36,9,0
2348074,4,36,9,1
2348075,5,36,9,0
2348078,4,36,9,1
2348079,5,36,9,0
2348040,4,36,9,1
2348045,5,36,9,0
2348046,4,36,9,1
2348047,5,36,9,0
2348048,4,36,9,1
2348041,5,36,9,0
2348042,4,36,9,1
2348043,5,36,9,0
2348044,4,36,9,1
2348049,5,36,9,0
2348050,4,36,9,1
2348051,5,36,9,0
2348058,4,36,9,1
2348059,5,36,9,0
2348056,4,36,9,1
2348057,5,36,9,0
2348054,4,36,9,1
2348055,5,36,9,0
2348052,4,36,9,1
2348053,5,36,9,0
2357790,4,36,14,1
2357794,4,36,14,1
2357793,5,36,14,0
2357792,4,36,14,1
2357791,5,36,14,0
2357797,5,36,14,0
2357798,4,36,14,1
2357795,5,36,14,0
2357796,4,36,14,1
2357799,5,36,14,0
2348089,5,36,9,0
2348086,4,36,9,1
2348085,5,36,9,0
2348088,4,36,9,1
2348087,5,36,9,0
2348082,4,36,9,1
2348081,5,36,9,0
2348084,4,36,9,1
2348083,5,36,9,0
2348080,4,36,9,1
2348099,5,36,9,0
2348098,4,36,9,1
2348097,5,36,9,0
2348096,4,36,9,1
2348095,5,36,9,0
2348094,4,36,9,1
2348093,5,36,9,0
2348092,4,36,9,1
2348091,5,36,9,0
2348090,4,36,9,1
2389505,4,36,1,1
2389506,5,36,1,0
2389507,4,36,1,1
2389508,5,36,1,0
2389509,4,36,1,1
2389500,5,36,1,0
2389501,4,36,1,1
2389502,5,36,1,0
2389503,4,36,1,1
2389504,5,36,1,0
2389518,5,36,1,0
2389519,4,36,1,1
2389516,5,36,1,0
2389517,4,36,1,1
2389514,5,36,1,0
2389515,4,36,1,1
2389512,5,36,1,0
2389513,4,36,1,1
2389510,5,36,1,0
2389511,4,36,1,1
2389527,4,36,1,1
2389528,5,36,1,0
2389529,4,36,1,1
2389523,4,36,1,1
2389524,5,36,1,0
2389525,4,36,1,1
2389526,5,36,1,0
2389520,5,36,1,0
2389521,4,36,1,1
2389522,5,36,1,0
2389531,4,36,1,1
2389530,5,36,1,0
2389533,4,36,1,1
2389532,5,36,1,0
2389495,4,36,1,1
2389496,5,36,1,0
2389493,4,36,1,1
2389494,5,36,1,0
2389491,4,36,1,1
2389492,5,36,1,0
2389490,5,36,1,0
2389499,4,36,1,1
2389498,5,36,1,0
2389497,4,36,1,1
2389439,4,36,1,1
2389436,5,36,1,0
2389438,5,36,1,0
2389437,4,36,1,1
2389449,4,36,1,1
2389448,5,36,1,0
2389447,4,36,1,1
2389446,5,36,1,0
2389445,4,36,1,1
2389444,5,36,1,0
2389443,4,36,1,1
2389442,5,36,1,0
2389440,5,36,1,0
2389441,4,36,1,1
2389479,4,36,1,1
2389475,4,36,1,1
2389476,5,36,1,0
2389477,4,36,1,1
2389478,5,36,1,0
2389472,5,36,1,0
2389471,4,36,1,1
2389474,5,36,1,0
2389473,4,36,1,1
2389470,5,36,1,0
2389488,5,36,1,0
2389489,4,36,1,1
2389486,5,36,1,0
2389487,4,36,1,1
2389485,4,36,1,1
2389484,5,36,1,0
2389483,4,36,1,1
2389482,5,36,1,0
2389481,4,36,1,1
2389480,5,36,1,0
2389453,4,36,1,1
2389454,5,36,1,0
2389455,4,36,1,1
2389456,5,36,1,0
2389457,4,36,1,1
2389458,5,36,1,0
2389459,4,36,1,1
2389450,5,36,1,0
2389452,5,36,1,0
2389451,4,36,1,1
2389466,5,36,1,0
2389467,4,36,1,1
2389464,5,36,1,0
2389465,4,36,1,1
2389468,5,36,1,0
2389469,4,36,1,1
2389463,4,36,1,1
2389462,5,36,1,0
2389461,4,36,1,1
2389460,5,36,1,0
1862672,5,36,20,0
1862673,5,36,20,0
1862670,5,36,20,0
1862671,5,36,20,0
1862677,4,36,20,1
1862676,4,36,20,1
1862675,4,36,20,1
1862674,5,36,20,0
1862679,4,36,20,1
1862678,4,36,20,1
1862680,4,36,20,1
1862681,4,36,20,1
1862682,4,36,20,1
1862683,4,36,20,1
1862684,4,36,20,1
1862686,4,36,20,1
1862685,4,36,20,1
1862688,4,36,20,1
1862687,4,36,20,1
1862689,4,36,20,1
1862694,5,36,20,0
1862695,5,36,20,0
1862692,4,36,20,1
1862693,5,36,20,0
1862690,4,36,20,1
1862691,4,36,20,1
1862699,5,36,20,0
1862698,5,36,20,0
1862697,5,36,20,0
1862696,5,36,20,0
1862669,5,36,20,0
2398866,5,36,7,0
2398867,4,36,7,1
2398862,5,36,7,0
2398863,4,36,7,1
2398864,5,36,7,0
2398865,4,36,7,1
2398860,5,36,7,0
2398861,4,36,7,1
2398857,4,36,7,1
2398858,5,36,7,0
2398855,4,36,7,1
2398856,5,36,7,0
2398859,4,36,7,1
2398850,5,36,7,0
2398853,4,36,7,1
2398854,5,36,7,0
2398851,4,36,7,1
2398852,5,36,7,0
2398844,5,36,7,0
2398845,4,36,7,1
2398846,5,36,7,0
2398847,4,36,7,1
2398848,5,36,7,0
2398849,4,36,7,1
2398840,5,36,7,0
2398841,4,36,7,1
2398842,5,36,7,0
2398843,4,36,7,1
2398832,5,36,7,0
2398831,4,36,7,1
2398830,5,36,7,0
2398839,4,36,7,1
2398838,5,36,7,0
2398837,4,36,7,1
2398836,5,36,7,0
2398835,4,36,7,1
2398834,5,36,7,0
2398833,4,36,7,1
2398819,4,36,7,1
2398821,4,36,7,1
2398820,5,36,7,0
2398827,4,36,7,1
2398826,5,36,7,0
2398829,4,36,7,1
2398828,5,36,7,0
2398823,4,36,7,1
2398822,5,36,7,0
2398825,4,36,7,1
2398824,5,36,7,0
2398808,5,36,7,0
2398809,4,36,7,1
2398810,5,36,7,0
2398814,5,36,7,0
2398813,4,36,7,1
2398812,5,36,7,0
2398811,4,36,7,1
2398818,5,36,7,0
2398817,4,36,7,1
2398816,5,36,7,0
2398815,4,36,7,1
2398801,4,36,7,1
2398800,5,36,7,0
2398803,4,36,7,1
2398802,5,36,7,0
2398805,4,36,7,1
2398804,5,36,7,0
2398807,4,36,7,1
2398806,5,36,7,0
1862716,5,36,20,0
1862715,5,36,20,0
1862717,5,36,20,0
1862710,5,36,20,0
1862712,5,36,20,0
1862711,5,36,20,0
1862714,5,36,20,0
1862713,5,36,20,0
1862702,5,36,20,0
1862703,5,36,20,0
1862700,5,36,20,0
1862701,5,36,20,0
1862708,4,36,20,1
1862709,4,36,20,1
1862706,4,36,20,1
1862707,4,36,20,1
1862704,4,36,20,1
1862705,4,36,20,1
2398784,5,36,7,0
2398783,4,36,7,1
2398782,5,36,7,0
2398781,4,36,7,1
2398788,5,36,7,0
2398787,4,36,7,1
2398786,5,36,7,0
2398785,4,36,7,1
2398789,4,36,7,1
2398780,5,36,7,0
2398793,4,36,7,1
2398792,5,36,7,0
2398795,4,36,7,1
2398794,5,36,7,0
2398797,4,36,7,1
2398796,5,36,7,0
2398799,4,36,7,1
2398798,5,36,7,0
2398790,5,36,7,0
2398791,4,36,7,1
2398775,4,36,7,1
2398774,5,36,7,0
2398777,4,36,7,1
2398776,5,36,7,0
2398771,4,36,7,1
2398770,5,36,7,0
2398773,4,36,7,1
2398772,5,36,7,0
2398779,4,36,7,1
2398778,5,36,7,0
2398160,22,15,3,1
2398163,22,15,3,1
2398162,22,15,3,1
2398161,22,15,3,1
2398159,22,15,3,1
2398158,22,15,3,1
2398155,54,15,3,0
2398154,54,15,3,0
2398157,54,15,3,0
2398156,54,15,3,0
2398152,54,15,3,0
2398153,54,15,3,0
2357151,22,15,13,1
2357152,22,15,13,1
2357150,22,15,13,1
2357155,54,15,19,0
2357156,54,15,19,0
2357153,22,15,13,1
2357154,22,15,13,1
2357159,54,15,19,0
2357158,54,15,19,0
2357157,54,15,19,0
2357160,54,15,19,0
2357161,22,15,19,1
2357162,22,15,19,1
2357163,22,15,19,1
2357164,22,15,19,1
2357165,22,15,19,1
2357166,22,15,19,1
2357148,54,15,13,0
2357149,22,15,13,1
2357146,54,15,13,0
2357147,54,15,13,0
2357145,54,15,13,0
2357144,54,15,13,0
2357143,54,15,13,0
1869727,54,15,21,0
1869728,54,15,21,0
1869729,54,15,21,0
1869736,22,15,21,1
1869737,22,15,21,1
1869738,22,15,21,1
1869731,54,15,21,0
1869730,54,15,21,0
1869733,22,15,21,1
1869732,54,15,21,0
1869735,22,15,21,1
1869734,22,15,21,1
1869329,24,13,22,0
1869330,24,13,22,0
1869331,24,13,22,0
1869336,24,13,22,0
1869337,24,13,22,0
1869338,24,13,22,0
1869339,24,13,22,0
1869332,24,13,22,0
1869333,24,13,22,0
1869334,24,13,22,0
1869335,24,13,22,0
1869369,25,13,20,0
1869368,24,13,20,0
1869367,24,13,20,0
1869366,24,13,20,0
1869365,24,13,20,0
1869364,24,13,20,0
1869363,24,13,20,0
1869362,24,13,20,0
1869361,24,13,20,0
1869360,24,13,20,0
1869377,25,13,20,0
1869376,25,13,20,0
1869379,25,13,20,0
1869378,25,13,20,0
1869373,25,13,20,0
1869372,25,13,20,0
1869375,25,13,20,0
1869374,25,13,20,0
1869371,25,13,20,0
1869370,25,13,20,0
1869346,2,13,22,1
1869345,2,13,22,1
1869344,2,13,22,1
1869343,2,13,22,1
1869349,2,13,22,1
1869348,2,13,22,1
1869347,2,13,22,1
1869342,2,13,22,1
1869341,24,13,22,0
1869340,24,13,22,0
1869355,24,13,20,0
1869354,2,13,22,1
1869357,24,13,20,0
1869356,24,13,20,0
1869359,24,13,20,0
1869358,24,13,20,0
1869351,2,13,22,1
1869350,2,13,22,1
1869353,2,13,22,1
1869352,2,13,22,1
1869380,25,13,20,0
1869381,25,13,20,0
1869382,25,13,20,0
1869383,2,13,20,1
1869384,25,13,20,0
1869385,25,13,20,0
1869386,25,13,20,0
1869387,25,13,20,0
1869388,25,13,20,0
1869389,2,13,20,1
1869392,2,13,20,1
1869393,2,13,20,1
1869390,2,13,20,1
1869391,2,13,20,1
1869396,2,13,20,1
1869397,2,13,20,1
1869394,2,13,20,1
1869395,2,13,20,1
1869398,2,13,20,1
1869399,2,13,20,1
2397995,2,13,7,1
2397996,2,13,7,1
2397993,2,13,7,1
2397994,2,13,7,1
2397991,2,13,7,1
2397992,2,13,7,1
2397990,2,13,7,1
2397999,24,13,7,0
2397997,25,13,7,0
2397998,25,13,7,0
2397969,2,13,7,1
2397968,2,13,7,1
2397965,25,13,7,0
2397964,25,13,7,0
2397967,2,13,7,1
2397966,25,13,7,0
2397961,25,13,7,0
2397960,25,13,7,0
2397963,25,13,7,0
2397962,25,13,7,0
2397959,25,13,7,0
2397958,25,13,7,0
2397957,25,13,7,0
2397956,25,13,7,0
2397955,25,13,7,0
2397954,25,13,7,0
2397953,25,13,7,0
2397952,25,13,7,0
2397951,2,13,7,1
2397950,24,13,7,0
2397987,2,13,7,1
2397986,2,13,7,1
2397989,2,13,7,1
2397988,2,13,7,1
2397981,2,13,7,1
2397980,2,13,7,1
2397983,64,13,7,1
2397982,2,13,7,1
2397985,2,13,7,1
2397984,2,13,7,1
2397978,2,13,7,1
2397977,2,13,7,1
2397976,2,13,7,1
2397975,2,13,7,1
2397979,2,13,7,1
2397970,2,13,7,1
2397974,2,13,7,1
2397973,2,13,7,1
2397972,2,13,7,1
2397971,2,13,7,1
2397939,2,13,7,1
2397940,24,13,7,0
2397941,24,13,7,0
2397944,24,13,7,0
2397945,24,13,7,0
2397942,24,13,7,0
2397943,24,13,7,0
2397948,24,13,7,0
2397949,24,13,7,0
2397946,24,13,7,0
2397947,24,13,7,0
2397937,24,13,7,0
2397938,24,13,7,0
2398020,2,13,8,1
2398021,2,13,8,1
2398025,2,13,8,1
2398024,2,13,8,1
2398023,2,13,8,1
2398022,2,13,8,1
2398009,24,13,8,0
2398008,24,13,8,0
2398003,24,13,8,0
2398002,24,13,8,0
2398001,24,13,8,0
2398000,24,13,8,0
2398007,24,13,8,0
2398006,24,13,8,0
2398005,24,13,8,0
2398004,24,13,8,0
2398010,24,13,8,0
2398019,2,13,8,1
2398012,24,13,8,0
2398011,24,13,8,0
2398014,2,13,8,1
2398013,2,13,8,1
2398016,2,13,8,1
2398015,2,13,8,1
2398018,2,13,8,1
2398017,2,13,8,1
2346550,2,13,18,1
2346552,2,13,18,1
2346551,2,13,18,1
2346557,2,13,18,1
2346558,2,13,18,1
2346559,24,13,18,0
2346553,2,13,18,1
2346554,2,13,18,1
2346555,2,13,18,1
2346556,2,13,18,1
2346541,2,13,18,1
2346540,2,13,18,1
2346548,2,13,18,1
2346549,2,13,18,1
2346546,2,13,18,1
2346547,2,13,18,1
2346544,25,13,18,0
2346545,2,13,18,1
2346542,2,13,18,1
2346543,2,13,18,1
2346563,25,13,18,0
2346562,64,13,18,1
2346561,25,13,18,0
2346560,2,13,18,1
2346564,25,13,18,0
2346565,2,13,18,1
2357005,2,13,16,1
2357006,2,13,16,1
2357003,24,13,16,0
2357004,2,13,16,1
2357009,2,13,16,1
2357007,2,13,16,1
2357008,2,13,16,1
2357002,24,13,16,0
2357001,24,13,16,0
2357000,24,13,16,0
2357014,2,13,16,1
2357015,2,13,16,1
2357016,2,13,16,1
2357011,2,13,16,1
2357010,2,13,16,1
2357013,2,13,16,1
2357012,2,13,16,1
2346507,25,13,18,0
2346506,25,13,18,0
2346509,25,13,18,0
2346508,25,13,18,0
2346501,24,13,18,0
2346500,24,13,18,0
2346503,24,13,18,0
2346502,2,13,18,1
2346505,25,13,18,0
2346504,2,13,18,1
2346519,25,13,18,0
2346518,25,13,18,0
2346517,25,13,18,0
2346512,25,13,18,0
2346511,25,13,18,0
2346510,25,13,18,0
2346516,25,13,18,0
2346515,25,13,18,0
2346514,25,13,18,0
2346513,25,13,18,0
2346529,2,13,18,1
2346528,2,13,18,1
2346525,2,13,18,1
2346524,2,13,18,1
2346527,2,13,18,1
2346526,2,13,18,1
2346521,25,13,18,0
2346520,25,13,18,0
2346523,25,13,18,0
2346522,25,13,18,0
2346539,2,13,18,1
2346538,2,13,18,1
2346537,2,13,18,1
2346536,2,13,18,1
2346535,2,13,18,1
2346534,2,13,18,1
2346533,2,13,18,1
2346532,2,13,18,1
2346531,2,13,18,1
2346530,2,13,18,1
2346499,24,13,18,0
2346498,24,13,18,0
2346490,24,13,18,0
2346491,24,13,18,0
2346492,24,13,18,0
2346493,24,13,18,0
2346494,24,13,18,0
2346495,24,13,18,0
2346496,24,13,18,0
2346497,24,13,18,0
2346489,24,13,18,0
2346488,68,13,10,0
2346487,68,13,17,0
2346481,69,13,9,1
2346482,25,13,17,0
2346480,25,13,9,0
2346485,2,13,9,1
2346486,25,13,9,0
2346483,25,13,9,0
2346484,25,13,10,0
2346477,2,13,9,1
2346476,24,13,9,0
2346479,64,13,9,1
2346478,25,13,9,0
2346472,2,13,9,1
2346473,2,13,9,1
2346474,2,13,9,1
2346475,2,13,9,1
2346470,2,13,9,1
2346471,2,13,9,1
2346469,2,13,9,1
2346468,2,13,9,1
2346467,2,13,9,1
2346466,2,13,9,1
2346465,2,13,9,1
2346463,2,13,9,1
2346464,2,13,9,1
2346461,25,13,9,0
2346462,2,13,9,1
2346460,25,13,9,0
2346454,2,13,9,1
2346455,2,13,9,1
2346456,2,13,9,1
2346457,2,13,9,1
2346458,2,13,9,1
2346459,2,13,9,1
2346451,2,13,9,1
2346450,2,13,9,1
2346453,2,13,9,1
2346452,2,13,9,1
2346445,2,13,9,1
2346446,2,13,9,1
2346443,2,13,9,1
2346444,2,13,9,1
2346449,2,13,9,1
2346447,2,13,9,1
2346448,2,13,9,1
2346442,2,13,9,1
2346441,2,13,9,1
2346440,2,13,9,1
2346436,25,13,9,0
2346437,25,13,9,0
2346438,2,13,9,1
2346439,2,13,9,1
2346432,25,13,9,0
2346433,25,13,9,0
2346434,25,13,9,0
2346435,25,13,9,0
2346431,25,13,9,0
2346430,25,13,9,0
2346429,25,13,9,0
2346427,25,13,9,0
2346428,25,13,9,0
2346425,25,13,9,0
2346426,25,13,9,0
2346423,25,13,9,0
2346424,25,13,9,0
2346421,25,13,9,0
2346422,25,13,9,0
2346420,25,13,9,0
2346404,24,13,9,0
2346403,24,13,9,0
2346406,24,13,9,0
2346405,24,13,9,0
2346402,24,13,9,0
2346408,24,13,9,0
2346407,24,13,9,0
2346409,24,13,9,0
2346417,2,13,9,1
2346416,24,13,9,0
2346415,2,13,9,1
2346414,24,13,9,0
2346413,24,13,9,0
2346412,24,13,9,0
2346411,24,13,9,0
2346410,24,13,9,0
2346419,25,13,9,0
2346418,25,13,9,0
2387809,24,13,1,0
2387808,24,13,1,0
2387810,24,13,1,0
2387811,24,13,1,0
2387812,24,13,1,0
2387813,2,13,1,1
2387814,24,13,1,0
2387815,2,13,1,1
2387816,25,13,1,0
2387817,25,13,1,0
2387818,25,13,1,0
2387819,25,13,1,0
2387820,25,13,1,0
2387821,25,13,1,0
2387824,25,13,1,0
