arret_id,trajet_id,heure_depart,stop_sequence,terminus
21208,2379658,960,1,0
20197,2379658,961,2,0
20331,2379658,963,3,0
20028,2379658,965,4,0
20030,2379658,966,5,0
20032,2379658,967,6,0
20034,2379658,968,7,0
20036,2379658,970,8,0
20614,2379658,971,9,0
20612,2379658,972,10,0
20610,2379658,973,11,0
21086,2379658,976,12,0
21084,2379658,976,13,0
21213,2379658,980,14,0
20891,2379658,983,15,0
20889,2379658,984,16,0
20887,2379658,985,17,0
21050,2379658,985,18,0
21048,2379658,993,19,0
21046,2379658,998,20,0
21045,2379658,1001,21,1
21208,2379659,1020,1,0
20197,2379659,1021,2,0
20331,2379659,1023,3,0
20028,2379659,1025,4,0
20030,2379659,1026,5,0
20032,2379659,1027,6,0
20034,2379659,1028,7,0
20036,2379659,1030,8,0
20614,2379659,1031,9,0
20612,2379659,1032,10,0
20610,2379659,1033,11,0
21086,2379659,1036,12,0
21084,2379659,1036,13,0
21213,2379659,1040,14,0
20891,2379659,1043,15,0
20889,2379659,1044,16,0
20887,2379659,1045,17,0
21050,2379659,1045,18,0
21048,2379659,1053,19,0
21046,2379659,1058,20,0
21045,2379659,1061,21,1
21208,2379656,845,1,0
20197,2379656,846,2,0
20331,2379656,848,3,0
20028,2379656,850,4,0
20030,2379656,851,5,0
20032,2379656,852,6,0
20034,2379656,853,7,0
20036,2379656,855,8,0
20614,2379656,856,9,0
20612,2379656,857,10,0
20610,2379656,858,11,0
21086,2379656,861,12,0
21084,2379656,861,13,0
21213,2379656,865,14,0
20891,2379656,868,15,0
20889,2379656,869,16,0
20887,2379656,870,17,0
21050,2379656,870,18,0
21048,2379656,878,19,0
21046,2379656,883,20,0
21045,2379656,886,21,1
21208,2379657,905,1,0
20197,2379657,906,2,0
20331,2379657,908,3,0
20028,2379657,910,4,0
20030,2379657,911,5,0
20032,2379657,912,6,0
20034,2379657,913,7,0
20036,2379657,915,8,0
20614,2379657,916,9,0
20612,2379657,917,10,0
20610,2379657,918,11,0
21086,2379657,921,12,0
21084,2379657,921,13,0
21213,2379657,925,14,0
20891,2379657,928,15,0
20889,2379657,929,16,0
