arret_id,trajet_id,heure_depart,stop_sequence,terminus
20008,2354862,730,1,0
20107,2354862,733,2,0
20020,2354862,735,3,0
20165,2354862,736,4,0
20102,2354862,737,5,0
20100,2354862,739,6,0
20097,2354862,740,7,0
20453,2354862,741,8,0
20373,2354862,742,9,0
20375,2354862,742,10,0
20377,2354862,743,11,0
20379,2354862,744,12,0
20458,2354862,746,13,0
20451,2354862,747,14,0
20449,2354862,747,15,0
20454,2354862,749,16,0
20448,2354862,750,17,0
20447,2354862,752,18,0
20018,2354862,753,19,1
20008,2354863,1090,1,0
20107,2354863,1093,2,0
20020,2354863,1095,3,0
20165,2354863,1096,4,0
20102,2354863,1097,5,0
20100,2354863,1099,6,0
20097,2354863,1101,7,0
20453,2354863,1101,8,0
20373,2354863,1102,9,0
20375,2354863,1103,10,0
20377,2354863,1104,11,0
20379,2354863,1104,12,0
20458,2354863,1107,13,0
20451,2354863,1108,14,0
20449,2354863,1109,15,0
20454,2354863,1112,16,0
20448,2354863,1113,17,0
20447,2354863,1116,18,0
20018,2354863,1117,19,1
20454,2354864,445,1,0
20448,2354864,446,2,0
20447,2354864,448,3,0
20018,2354864,449,4,1
20454,2354865,805,1,0
20448,2354865,806,2,0
20447,2354865,808,3,0
20018,2354865,809,4,1
20008,2354860,840,1,0
20107,2354860,843,2,0
20020,2354860,845,3,0
20165,2354860,847,4,0
20102,2354860,848,5,0
20100,2354860,850,6,0
20097,2354860,852,7,0
20453,2354860,853,8,0
20373,2354860,854,9,0
20375,2354860,854,10,0
20377,2354860,855,11,0
20379,2354860,856,12,0
20458,2354860,859,13,0
20451,2354860,860,14,0
20449,2354860,861,15,0
20454,2354860,863,16,0
20448,2354860,864,17,0
20447,2354860,866,18,0
20018,2354860,867,19,1
20008,2354861,1030,1,0
20107,2354861,1033,2,0
20020,2354861,1035,3,0
20165,2354861,1036,4,0
20102,2354861,1037,5,0
20100,2354861,1039,6,0
20097,2354861,1041,7,0
20453,2354861,1041,8,0
20373,2354861,1042,9,0
20375,2354861,1043,10,0
20377,2354861,1044,11,0
20379,2354861,1044,12,0
20458,2354861,1047,13,0
20451,2354861,1048,14,0
20449,2354861,1049,15,0
20454,2354861,1052,16,0
20448,2354861,1053,17,0
20447,2354861,1056,18,0
20018,2354861,1057,19,1
20018,2354866,450,1,0
20443,2354866,450,2,0
20445,2354866,450,3,0
20450,2354866,451,4,0
21077,2354866,452,5,0
20378,2354866,454,6,0
20376,2354866,455,7,0
20374,2354866,456,8,0
20372,2354866,457,9,0
20452,2354866,458,10,0
20098,2354866,459,11,0
20099,2354866,462,12,0
20024,2354866,463,13,0
20002,2354866,465,14,1
20018,2354867,810,1,0
20443,2354867,810,2,0
20445,2354867,810,3,0
20450,2354867,811,4,0
21077,2354867,812,5,0
20378,2354867,814,6,0
20376,2354867,815,7,0
20374,2354867,816,8,0
20372,2354867,817,9,0
20452,2354867,818,10,0
20098,2354867,819,11,0
20099,2354867,822,12,0
20024,2354867,823,13,0
20002,2354867,826,14,1
20018,2354868,1060,1,0
20443,2354868,1060,2,0
20445,2354868,1060,3,0
20450,2354868,1061,4,0
21077,2354868,1062,5,0
20378,2354868,1064,6,0
20376,2354868,1065,7,0
20374,2354868,1066,8,0
20372,2354868,1067,9,0
20452,2354868,1068,10,0
20098,2354868,1069,11,0
20099,2354868,1072,12,0
20024,2354868,1073,13,0
20002,2354868,1076,14,1
20018,2354869,1120,1,0
20443,2354869,1120,2,0
20445,2354869,1120,3,0
20450,2354869,1121,4,0
21077,2354869,1122,5,0
20378,2354869,1124,6,0
20376,2354869,1125,7,0
20374,2354869,1126,8,0
20372,2354869,1127,9,0
20452,2354869,1128,10,0
20098,2354869,1129,11,0
20099,2354869,1132,12,0
20024,2354869,1133,13,0
20002,2354869,1136,14,1
20018,2354850,443,1,0
20443,2354850,443,2,0
20445,2354850,444,3,0
20450,2354850,444,4,0
21077,2354850,446,5,0
20378,2354850,449,6,0
20376,2354850,450,7,0
20374,2354850,452,8,0
20372,2354850,453,9,0
20452,2354850,455,10,0
20098,2354850,457,11,0
20099,2354850,461,12,0
20024,2354850,463,13,0
20002,2354850,466,14,1
20018,2354853,1120,1,0
20443,2354853,1120,2,0
20445,2354853,1121,3,0
20450,2354853,1121,4,0
21077,2354853,1123,5,0
20378,2354853,1125,6,0
20376,2354853,1125,7,0
20374,2354853,1127,8,0
20372,2354853,1127,9,0
20452,2354853,1128,10,0
20098,2354853,1129,11,0
20099,2354853,1132,12,0
20024,2354853,1134,13,0
20002,2354853,1137,14,1
20018,2354851,810,1,0
20443,2354851,810,2,0
20445,2354851,811,3,0
20450,2354851,811,4,0
21077,2354851,813,5,0
20378,2354851,815,6,0
20376,2354851,815,7,0
20374,2354851,817,8,0
20372,2354851,817,9,0
20452,2354851,818,10,0
20098,2354851,819,11,0
20099,2354851,822,12,0
20024,2354851,824,13,0
20002,2354851,827,14,1
20018,2354852,1060,1,0
20443,2354852,1060,2,0
20445,2354852,1061,3,0
20450,2354852,1061,4,0
21077,2354852,1063,5,0
20378,2354852,1065,6,0
20376,2354852,1065,7,0
20374,2354852,1067,8,0
20372,2354852,1067,9,0
20452,2354852,1068,10,0
20098,2354852,1069,11,0
20099,2354852,1072,12,0
20024,2354852,1074,13,0
20002,2354852,1077,14,1
20008,2354857,480,1,0
20107,2354857,483,2,0
20020,2354857,485,3,0
20165,2354857,487,4,0
20102,2354857,488,5,0
20100,2354857,490,6,0
20097,2354857,492,7,0
20453,2354857,492,8,0
20373,2354857,493,9,0
20375,2354857,494,10,0
20377,2354857,495,11,0
20379,2354857,495,12,0
20458,2354857,498,13,0
20451,2354857,499,14,0
20449,2354857,500,15,0
20454,2354857,502,16,0
20448,2354857,503,17,0
20447,2354857,505,18,0
20018,2354857,506,19,1
20018,2354858,510,1,0
20443,2354858,510,2,0
20445,2354858,511,3,0
20450,2354858,511,4,0
21077,2354858,513,5,0
20378,2354858,515,6,0
20376,2354858,515,7,0
20374,2354858,517,8,0
20372,2354858,517,9,0
20452,2354858,518,10,0
20098,2354858,519,11,0
20099,2354858,522,12,0
20024,2354858,524,13,0
20002,2354858,530,14,1
20008,2354855,970,1,0
20107,2354855,973,2,0
20020,2354855,975,3,0
20165,2354855,977,4,0
20102,2354855,978,5,0
20100,2354855,980,6,0
20097,2354855,982,7,0
20453,2354855,983,8,0
20373,2354855,984,9,0
20375,2354855,984,10,0
20377,2354855,985,11,0
20379,2354855,986,12,0
20458,2354855,989,13,0
20451,2354855,990,14,0
20449,2354855,991,15,0
20454,2354855,994,16,0
20448,2354855,995,17,0
20447,2354855,997,18,0
20018,2354855,998,19,1
20018,2354856,1000,1,0
20443,2354856,1000,2,0
20445,2354856,1001,3,0
20450,2354856,1001,4,0
21077,2354856,1003,5,0
20378,2354856,1005,6,0
20376,2354856,1005,7,0
20374,2354856,1007,8,0
20372,2354856,1007,9,0
20452,2354856,1008,10,0
20098,2354856,1009,11,0
20099,2354856,1012,12,0
20024,2354856,1014,13,0
20002,2354856,1017,14,1
20018,2354859,870,1,0
20443,2354859,870,2,0
20445,2354859,871,3,0
20450,2354859,871,4,0
21077,2354859,873,5,0
20378,2354859,875,6,0
20376,2354859,875,7,0
20374,2354859,877,8,0
20372,2354859,877,9,0
20452,2354859,878,10,0
20098,2354859,879,11,0
